"metric" "n_bands" "simulation" "p" "method" "value"
"lambda" "10" "4" "50" "LRIDGE" 1e-04
"lambdar0" "10" "4" "50" "LRIDGE" 1e-04
"kappa" "10" "4" "50" "LRIDGE" 1e-04
"condnum" "10" "4" "50" "LRIDGE" 1e-04
"EL" "10" "4" "50" "LRIDGE" 1e-04
"RMSE" "10" "4" "50" "LRIDGE" 1e-04
"F1" "10" "4" "50" "LRIDGE" 1e-04
"eTPR" "10" "4" "50" "LRIDGE" 1e-04
"eTNR" "10" "4" "50" "LRIDGE" 1e-04
"ePPV" "10" "4" "50" "LRIDGE" 1e-04
"d" "10" "4" "50" "LRIDGE" 1e-04
"iters" "10" "4" "50" "LRIDGE" 1e-04
"time.user.self" "10" "4" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "4" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "4" "50" "LRIDGE" 1e-04
"time.user.child" "10" "4" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "4" "50" "LRIDGE" 1e-04
"cv.iters" "10" "4" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "4" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "4" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "4" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "4" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "4" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "4" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "4" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "4" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "4" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "4" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "4" "50" "LRIDGE" 1e-04
"lambda" "3" "5" "50" "LRIDGE" 0
"lambdar0" "3" "5" "50" "LRIDGE" 0
"kappa" "3" "5" "50" "LRIDGE" 0
"condnum" "3" "5" "50" "LRIDGE" 51.205266959182
"EL" "3" "5" "50" "LRIDGE" 0.114389181028315
"RMSE" "3" "5" "50" "LRIDGE" 0.000724626569699894
"F1" "3" "5" "50" "LRIDGE" 1
"eTPR" "3" "5" "50" "LRIDGE" 1
"eTNR" "3" "5" "50" "LRIDGE" 1
"ePPV" "3" "5" "50" "LRIDGE" 1
"d" "3" "5" "50" "LRIDGE" 0.117551020408163
"iters" "3" "5" "50" "LRIDGE" 11
"time.user.self" "3" "5" "50" "LRIDGE" 0.0299999999999727
"time.sys.self" "3" "5" "50" "LRIDGE" 0
"time.elapsed" "3" "5" "50" "LRIDGE" 0.0199999999999818
"time.user.child" "3" "5" "50" "LRIDGE" NA
"time.sys.child" "3" "5" "50" "LRIDGE" NA
"cv.iters" "3" "5" "50" "LRIDGE" 5.53779264214047
"cv.time.user.self" "3" "5" "50" "LRIDGE" 0.0110969899665548
"cv.time.sys.self" "3" "5" "50" "LRIDGE" 4.01337792642132e-05
"cv.time.elapsed" "3" "5" "50" "LRIDGE" 0.0110234113712356
"cv.time.user.child" "3" "5" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "5" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "5" "50" "LRIDGE" 0.0110969899665548
"cv.all.time.sys.self" "3" "5" "50" "LRIDGE" 4.01337792642132e-05
"cv.all.time.elapsed" "3" "5" "50" "LRIDGE" 0.0110234113712356
"cv.all.time.user.child" "3" "5" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "5" "50" "LRIDGE" NA
"n.cv.par" "3" "5" "50" "LRIDGE" 299
"lambda" "10" "5" "50" "LRIDGE" 1e-04
"lambdar0" "10" "5" "50" "LRIDGE" 1e-04
"kappa" "10" "5" "50" "LRIDGE" 1e-04
"condnum" "10" "5" "50" "LRIDGE" 1e-04
"EL" "10" "5" "50" "LRIDGE" 1e-04
"RMSE" "10" "5" "50" "LRIDGE" 1e-04
"F1" "10" "5" "50" "LRIDGE" 1e-04
"eTPR" "10" "5" "50" "LRIDGE" 1e-04
"eTNR" "10" "5" "50" "LRIDGE" 1e-04
"ePPV" "10" "5" "50" "LRIDGE" 1e-04
"d" "10" "5" "50" "LRIDGE" 1e-04
"iters" "10" "5" "50" "LRIDGE" 1e-04
"time.user.self" "10" "5" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "5" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "5" "50" "LRIDGE" 1e-04
"time.user.child" "10" "5" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "5" "50" "LRIDGE" 1e-04
"cv.iters" "10" "5" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "5" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "5" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "5" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "5" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "5" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "5" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "5" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "5" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "5" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "5" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "5" "50" "LRIDGE" 1e-04
"lambda" "3" "6" "50" "LRIDGE" 0
"lambdar0" "3" "6" "50" "LRIDGE" 0
"kappa" "3" "6" "50" "LRIDGE" 0
"condnum" "3" "6" "50" "LRIDGE" 50.0765907067478
"EL" "3" "6" "50" "LRIDGE" 0.0797171039342857
"RMSE" "3" "6" "50" "LRIDGE" 0.000573237593831777
"F1" "3" "6" "50" "LRIDGE" 1
"eTPR" "3" "6" "50" "LRIDGE" 1
"eTNR" "3" "6" "50" "LRIDGE" 1
"ePPV" "3" "6" "50" "LRIDGE" 1
"d" "3" "6" "50" "LRIDGE" 0.117551020408163
"iters" "3" "6" "50" "LRIDGE" 11
"time.user.self" "3" "6" "50" "LRIDGE" 0.0100000000002183
"time.sys.self" "3" "6" "50" "LRIDGE" 0
"time.elapsed" "3" "6" "50" "LRIDGE" 0.0100000000002183
"time.user.child" "3" "6" "50" "LRIDGE" NA
"time.sys.child" "3" "6" "50" "LRIDGE" NA
"cv.iters" "3" "6" "50" "LRIDGE" 5.42962962962963
"cv.time.user.self" "3" "6" "50" "LRIDGE" 0.012377104377104
"cv.time.sys.self" "3" "6" "50" "LRIDGE" 6.73400673400779e-06
"cv.time.elapsed" "3" "6" "50" "LRIDGE" 0.0122962962962946
"cv.time.user.child" "3" "6" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "6" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "6" "50" "LRIDGE" 0.012377104377104
"cv.all.time.sys.self" "3" "6" "50" "LRIDGE" 6.73400673400779e-06
"cv.all.time.elapsed" "3" "6" "50" "LRIDGE" 0.0122962962962946
"cv.all.time.user.child" "3" "6" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "6" "50" "LRIDGE" NA
"n.cv.par" "3" "6" "50" "LRIDGE" 297
"lambda" "10" "6" "50" "LRIDGE" 1e-04
"lambdar0" "10" "6" "50" "LRIDGE" 1e-04
"kappa" "10" "6" "50" "LRIDGE" 1e-04
"condnum" "10" "6" "50" "LRIDGE" 1e-04
"EL" "10" "6" "50" "LRIDGE" 1e-04
"RMSE" "10" "6" "50" "LRIDGE" 1e-04
"F1" "10" "6" "50" "LRIDGE" 1e-04
"eTPR" "10" "6" "50" "LRIDGE" 1e-04
"eTNR" "10" "6" "50" "LRIDGE" 1e-04
"ePPV" "10" "6" "50" "LRIDGE" 1e-04
"d" "10" "6" "50" "LRIDGE" 1e-04
"iters" "10" "6" "50" "LRIDGE" 1e-04
"time.user.self" "10" "6" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "6" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "6" "50" "LRIDGE" 1e-04
"time.user.child" "10" "6" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "6" "50" "LRIDGE" 1e-04
"cv.iters" "10" "6" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "6" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "6" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "6" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "6" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "6" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "6" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "6" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "6" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "6" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "6" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "6" "50" "LRIDGE" 1e-04
"lambda" "3" "7" "50" "LRIDGE" 0
"lambdar0" "3" "7" "50" "LRIDGE" 0
"kappa" "3" "7" "50" "LRIDGE" 0
"condnum" "3" "7" "50" "LRIDGE" 51.8906515187167
"EL" "3" "7" "50" "LRIDGE" 0.10624874761443
"RMSE" "3" "7" "50" "LRIDGE" 0.00072547712537802
"F1" "3" "7" "50" "LRIDGE" 1
"eTPR" "3" "7" "50" "LRIDGE" 1
"eTNR" "3" "7" "50" "LRIDGE" 1
"ePPV" "3" "7" "50" "LRIDGE" 1
"d" "3" "7" "50" "LRIDGE" 0.117551020408163
"iters" "3" "7" "50" "LRIDGE" 11
"time.user.self" "3" "7" "50" "LRIDGE" 0.0300000000002001
"time.sys.self" "3" "7" "50" "LRIDGE" 0
"time.elapsed" "3" "7" "50" "LRIDGE" 0.0300000000002001
"time.user.child" "3" "7" "50" "LRIDGE" NA
"time.sys.child" "3" "7" "50" "LRIDGE" NA
"cv.iters" "3" "7" "50" "LRIDGE" 5.54689655172414
"cv.time.user.self" "3" "7" "50" "LRIDGE" 0.0142000000000001
"cv.time.sys.self" "3" "7" "50" "LRIDGE" 2.06896551724134e-05
"cv.time.elapsed" "3" "7" "50" "LRIDGE" 0.0138758620689573
"cv.time.user.child" "3" "7" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "7" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "7" "50" "LRIDGE" 0.0142000000000001
"cv.all.time.sys.self" "3" "7" "50" "LRIDGE" 2.06896551724134e-05
"cv.all.time.elapsed" "3" "7" "50" "LRIDGE" 0.0138758620689573
"cv.all.time.user.child" "3" "7" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "7" "50" "LRIDGE" NA
"n.cv.par" "3" "7" "50" "LRIDGE" 290
"lambda" "10" "7" "50" "LRIDGE" 1e-04
"lambdar0" "10" "7" "50" "LRIDGE" 1e-04
"kappa" "10" "7" "50" "LRIDGE" 1e-04
"condnum" "10" "7" "50" "LRIDGE" 1e-04
"EL" "10" "7" "50" "LRIDGE" 1e-04
"RMSE" "10" "7" "50" "LRIDGE" 1e-04
"F1" "10" "7" "50" "LRIDGE" 1e-04
"eTPR" "10" "7" "50" "LRIDGE" 1e-04
"eTNR" "10" "7" "50" "LRIDGE" 1e-04
"ePPV" "10" "7" "50" "LRIDGE" 1e-04
"d" "10" "7" "50" "LRIDGE" 1e-04
"iters" "10" "7" "50" "LRIDGE" 1e-04
"time.user.self" "10" "7" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "7" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "7" "50" "LRIDGE" 1e-04
"time.user.child" "10" "7" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "7" "50" "LRIDGE" 1e-04
"cv.iters" "10" "7" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "7" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "7" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "7" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "7" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "7" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "7" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "7" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "7" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "7" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "7" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "7" "50" "LRIDGE" 1e-04
"lambda" "3" "8" "50" "LRIDGE" 0
"lambdar0" "3" "8" "50" "LRIDGE" 0
"kappa" "3" "8" "50" "LRIDGE" 0
"condnum" "3" "8" "50" "LRIDGE" 51.2857851657986
"EL" "3" "8" "50" "LRIDGE" 0.0914696522960696
"RMSE" "3" "8" "50" "LRIDGE" 0.000617472527063968
"F1" "3" "8" "50" "LRIDGE" 1
"eTPR" "3" "8" "50" "LRIDGE" 1
"eTNR" "3" "8" "50" "LRIDGE" 1
"ePPV" "3" "8" "50" "LRIDGE" 1
"d" "3" "8" "50" "LRIDGE" 0.117551020408163
"iters" "3" "8" "50" "LRIDGE" 11
"time.user.self" "3" "8" "50" "LRIDGE" 0.00999999999976353
"time.sys.self" "3" "8" "50" "LRIDGE" 0
"time.elapsed" "3" "8" "50" "LRIDGE" 0.0299999999997453
"time.user.child" "3" "8" "50" "LRIDGE" NA
"time.sys.child" "3" "8" "50" "LRIDGE" NA
"cv.iters" "3" "8" "50" "LRIDGE" 5.48609271523179
"cv.time.user.self" "3" "8" "50" "LRIDGE" 0.0156158940397369
"cv.time.sys.self" "3" "8" "50" "LRIDGE" 6.62251655629125e-06
"cv.time.elapsed" "3" "8" "50" "LRIDGE" 0.0156688741721886
"cv.time.user.child" "3" "8" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "8" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "8" "50" "LRIDGE" 0.0156158940397369
"cv.all.time.sys.self" "3" "8" "50" "LRIDGE" 6.62251655629125e-06
"cv.all.time.elapsed" "3" "8" "50" "LRIDGE" 0.0156688741721886
"cv.all.time.user.child" "3" "8" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "8" "50" "LRIDGE" NA
"n.cv.par" "3" "8" "50" "LRIDGE" 302
"lambda" "10" "8" "50" "LRIDGE" 1e-04
"lambdar0" "10" "8" "50" "LRIDGE" 1e-04
"kappa" "10" "8" "50" "LRIDGE" 1e-04
"condnum" "10" "8" "50" "LRIDGE" 1e-04
"EL" "10" "8" "50" "LRIDGE" 1e-04
"RMSE" "10" "8" "50" "LRIDGE" 1e-04
"F1" "10" "8" "50" "LRIDGE" 1e-04
"eTPR" "10" "8" "50" "LRIDGE" 1e-04
"eTNR" "10" "8" "50" "LRIDGE" 1e-04
"ePPV" "10" "8" "50" "LRIDGE" 1e-04
"d" "10" "8" "50" "LRIDGE" 1e-04
"iters" "10" "8" "50" "LRIDGE" 1e-04
"time.user.self" "10" "8" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "8" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "8" "50" "LRIDGE" 1e-04
"time.user.child" "10" "8" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "8" "50" "LRIDGE" 1e-04
"cv.iters" "10" "8" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "8" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "8" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "8" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "8" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "8" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "8" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "8" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "8" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "8" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "8" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "8" "50" "LRIDGE" 1e-04
"lambda" "3" "9" "50" "LRIDGE" 0
"lambdar0" "3" "9" "50" "LRIDGE" 0
"kappa" "3" "9" "50" "LRIDGE" 0
"condnum" "3" "9" "50" "LRIDGE" 49.0660049083339
"EL" "3" "9" "50" "LRIDGE" 0.089149707049863
"RMSE" "3" "9" "50" "LRIDGE" 0.0006571748659357
"F1" "3" "9" "50" "LRIDGE" 1
"eTPR" "3" "9" "50" "LRIDGE" 1
"eTNR" "3" "9" "50" "LRIDGE" 1
"ePPV" "3" "9" "50" "LRIDGE" 1
"d" "3" "9" "50" "LRIDGE" 0.117551020408163
"iters" "3" "9" "50" "LRIDGE" 11
"time.user.self" "3" "9" "50" "LRIDGE" 0.0199999999999818
"time.sys.self" "3" "9" "50" "LRIDGE" 0
"time.elapsed" "3" "9" "50" "LRIDGE" 0.0300000000002001
"time.user.child" "3" "9" "50" "LRIDGE" NA
"time.sys.child" "3" "9" "50" "LRIDGE" NA
"cv.iters" "3" "9" "50" "LRIDGE" 5.57037037037037
"cv.time.user.self" "3" "9" "50" "LRIDGE" 0.00956228956229311
"cv.time.sys.self" "3" "9" "50" "LRIDGE" 1.34680134680132e-05
"cv.time.elapsed" "3" "9" "50" "LRIDGE" 0.00942760942760238
"cv.time.user.child" "3" "9" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "9" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "9" "50" "LRIDGE" 0.00956228956229311
"cv.all.time.sys.self" "3" "9" "50" "LRIDGE" 1.34680134680132e-05
"cv.all.time.elapsed" "3" "9" "50" "LRIDGE" 0.00942760942760238
"cv.all.time.user.child" "3" "9" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "9" "50" "LRIDGE" NA
"n.cv.par" "3" "9" "50" "LRIDGE" 297
"lambda" "10" "9" "50" "LRIDGE" 1e-04
"lambdar0" "10" "9" "50" "LRIDGE" 1e-04
"kappa" "10" "9" "50" "LRIDGE" 1e-04
"condnum" "10" "9" "50" "LRIDGE" 1e-04
"EL" "10" "9" "50" "LRIDGE" 1e-04
"RMSE" "10" "9" "50" "LRIDGE" 1e-04
"F1" "10" "9" "50" "LRIDGE" 1e-04
"eTPR" "10" "9" "50" "LRIDGE" 1e-04
"eTNR" "10" "9" "50" "LRIDGE" 1e-04
"ePPV" "10" "9" "50" "LRIDGE" 1e-04
"d" "10" "9" "50" "LRIDGE" 1e-04
"iters" "10" "9" "50" "LRIDGE" 1e-04
"time.user.self" "10" "9" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "9" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "9" "50" "LRIDGE" 1e-04
"time.user.child" "10" "9" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "9" "50" "LRIDGE" 1e-04
"cv.iters" "10" "9" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "9" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "9" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "9" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "9" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "9" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "9" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "9" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "9" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "9" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "9" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "9" "50" "LRIDGE" 1e-04
"lambda" "3" "10" "50" "LRIDGE" 0
"lambdar0" "3" "10" "50" "LRIDGE" 0
"kappa" "3" "10" "50" "LRIDGE" 0
"condnum" "3" "10" "50" "LRIDGE" 49.3881403097658
"EL" "3" "10" "50" "LRIDGE" 0.0885249416649145
"RMSE" "3" "10" "50" "LRIDGE" 0.000670556148144432
"F1" "3" "10" "50" "LRIDGE" 1
"eTPR" "3" "10" "50" "LRIDGE" 1
"eTNR" "3" "10" "50" "LRIDGE" 1
"ePPV" "3" "10" "50" "LRIDGE" 1
"d" "3" "10" "50" "LRIDGE" 0.117551020408163
"iters" "3" "10" "50" "LRIDGE" 11
"time.user.self" "3" "10" "50" "LRIDGE" 0.0300000000002001
"time.sys.self" "3" "10" "50" "LRIDGE" 0
"time.elapsed" "3" "10" "50" "LRIDGE" 0.0399999999999636
"time.user.child" "3" "10" "50" "LRIDGE" NA
"time.sys.child" "3" "10" "50" "LRIDGE" NA
"cv.iters" "3" "10" "50" "LRIDGE" 5.42289562289562
"cv.time.user.self" "3" "10" "50" "LRIDGE" 0.00936700336700603
"cv.time.sys.self" "3" "10" "50" "LRIDGE" 1.34680134680132e-05
"cv.time.elapsed" "3" "10" "50" "LRIDGE" 0.00859932659932659
"cv.time.user.child" "3" "10" "50" "LRIDGE" NA
"cv.time.sys.child" "3" "10" "50" "LRIDGE" NA
"cv.all.time.user.self" "3" "10" "50" "LRIDGE" 0.00936700336700603
"cv.all.time.sys.self" "3" "10" "50" "LRIDGE" 1.34680134680132e-05
"cv.all.time.elapsed" "3" "10" "50" "LRIDGE" 0.00859932659932659
"cv.all.time.user.child" "3" "10" "50" "LRIDGE" NA
"cv.all.time.sys.child" "3" "10" "50" "LRIDGE" NA
"n.cv.par" "3" "10" "50" "LRIDGE" 297
"lambda" "10" "10" "50" "LRIDGE" 1e-04
"lambdar0" "10" "10" "50" "LRIDGE" 1e-04
"kappa" "10" "10" "50" "LRIDGE" 1e-04
"condnum" "10" "10" "50" "LRIDGE" 1e-04
"EL" "10" "10" "50" "LRIDGE" 1e-04
"RMSE" "10" "10" "50" "LRIDGE" 1e-04
"F1" "10" "10" "50" "LRIDGE" 1e-04
"eTPR" "10" "10" "50" "LRIDGE" 1e-04
"eTNR" "10" "10" "50" "LRIDGE" 1e-04
"ePPV" "10" "10" "50" "LRIDGE" 1e-04
"d" "10" "10" "50" "LRIDGE" 1e-04
"iters" "10" "10" "50" "LRIDGE" 1e-04
"time.user.self" "10" "10" "50" "LRIDGE" 1e-04
"time.sys.self" "10" "10" "50" "LRIDGE" 1e-04
"time.elapsed" "10" "10" "50" "LRIDGE" 1e-04
"time.user.child" "10" "10" "50" "LRIDGE" 1e-04
"time.sys.child" "10" "10" "50" "LRIDGE" 1e-04
"cv.iters" "10" "10" "50" "LRIDGE" 1e-04
"cv.time.user.self" "10" "10" "50" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "10" "50" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "10" "50" "LRIDGE" 1e-04
"cv.time.user.child" "10" "10" "50" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "10" "50" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "10" "50" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "10" "50" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "10" "50" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "10" "50" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "10" "50" "LRIDGE" 1e-04
"n.cv.par" "10" "10" "50" "LRIDGE" 1e-04
"lambda" "3" "1" "100" "LRIDGE" 0
"lambdar0" "3" "1" "100" "LRIDGE" 0
"kappa" "3" "1" "100" "LRIDGE" 0
"condnum" "3" "1" "100" "LRIDGE" 103.203333329625
"EL" "3" "1" "100" "LRIDGE" 0.211826244265637
"RMSE" "3" "1" "100" "LRIDGE" 0.000276554297133157
"F1" "3" "1" "100" "LRIDGE" 1
"eTPR" "3" "1" "100" "LRIDGE" 1
"eTNR" "3" "1" "100" "LRIDGE" 1
"ePPV" "3" "1" "100" "LRIDGE" 1
"d" "3" "1" "100" "LRIDGE" 0.0593939393939394
"iters" "3" "1" "100" "LRIDGE" 11
"time.user.self" "3" "1" "100" "LRIDGE" 0.139999999999873
"time.sys.self" "3" "1" "100" "LRIDGE" 0
"time.elapsed" "3" "1" "100" "LRIDGE" 0.170000000000073
"time.user.child" "3" "1" "100" "LRIDGE" NA
"time.sys.child" "3" "1" "100" "LRIDGE" NA
"cv.iters" "3" "1" "100" "LRIDGE" 4.99292604501608
"cv.time.user.self" "3" "1" "100" "LRIDGE" 0.0692926045016139
"cv.time.sys.self" "3" "1" "100" "LRIDGE" 0.000186495176848869
"cv.time.elapsed" "3" "1" "100" "LRIDGE" 0.0699292604501662
"cv.time.user.child" "3" "1" "100" "LRIDGE" NA
"cv.time.sys.child" "3" "1" "100" "LRIDGE" NA
"cv.all.time.user.self" "3" "1" "100" "LRIDGE" 0.0692926045016139
"cv.all.time.sys.self" "3" "1" "100" "LRIDGE" 0.000186495176848869
"cv.all.time.elapsed" "3" "1" "100" "LRIDGE" 0.0699292604501662
"cv.all.time.user.child" "3" "1" "100" "LRIDGE" NA
"cv.all.time.sys.child" "3" "1" "100" "LRIDGE" NA
"n.cv.par" "3" "1" "100" "LRIDGE" 311
"lambda" "10" "1" "100" "LRIDGE" 1e-04
"lambdar0" "10" "1" "100" "LRIDGE" 1e-04
"kappa" "10" "1" "100" "LRIDGE" 1e-04
"condnum" "10" "1" "100" "LRIDGE" 1e-04
"EL" "10" "1" "100" "LRIDGE" 1e-04
"RMSE" "10" "1" "100" "LRIDGE" 1e-04
"F1" "10" "1" "100" "LRIDGE" 1e-04
"eTPR" "10" "1" "100" "LRIDGE" 1e-04
"eTNR" "10" "1" "100" "LRIDGE" 1e-04
"ePPV" "10" "1" "100" "LRIDGE" 1e-04
"d" "10" "1" "100" "LRIDGE" 1e-04
"iters" "10" "1" "100" "LRIDGE" 1e-04
"time.user.self" "10" "1" "100" "LRIDGE" 1e-04
"time.sys.self" "10" "1" "100" "LRIDGE" 1e-04
"time.elapsed" "10" "1" "100" "LRIDGE" 1e-04
"time.user.child" "10" "1" "100" "LRIDGE" 1e-04
"time.sys.child" "10" "1" "100" "LRIDGE" 1e-04
"cv.iters" "10" "1" "100" "LRIDGE" 1e-04
"cv.time.user.self" "10" "1" "100" "LRIDGE" 1e-04
"cv.time.sys.self" "10" "1" "100" "LRIDGE" 1e-04
"cv.time.elapsed" "10" "1" "100" "LRIDGE" 1e-04
"cv.time.user.child" "10" "1" "100" "LRIDGE" 1e-04
"cv.time.sys.child" "10" "1" "100" "LRIDGE" 1e-04
"cv.all.time.user.self" "10" "1" "100" "LRIDGE" 1e-04
"cv.all.time.sys.self" "10" "1" "100" "LRIDGE" 1e-04
"cv.all.time.elapsed" "10" "1" "100" "LRIDGE" 1e-04
"cv.all.time.user.child" "10" "1" "100" "LRIDGE" 1e-04
"cv.all.time.sys.child" "10" "1" "100" "LRIDGE" 1e-04
"n.cv.par" "10" "1" "100" "LRIDGE" 1e-04
"lambda" "3" "2" "100" "LRIDGE" 0
"lambdar0" "3" "2" "100" "LRIDGE" 0
"kappa" "3" "2" "100" "LRIDGE" 0
"condnum" "3" "2" "100" "LRIDGE" 100.233467018101
"EL" "3" "2" "100" "LRIDGE" 0.195289761723032
"RMSE" "3" "2" "100" "LRIDGE" 0.000272873730248384
"F1" "3" "2" "100" "LRIDGE" 1
"eTPR" "3" "2" "100" "LRIDGE" 1
"eTNR" "3" "2" "100" "LRIDGE" 1
"ePPV" "3" "2" "100" "LRIDGE" 1
"d" "3" "2" "100" "LRIDGE" 0.0593939393939394
"iters" "3" "2" "100" "LRIDGE" 11
"time.user.self" "3" "2" "100" "LRIDGE" 0.2199999999998
"time.sys.self" "3" "2" "100" "LRIDGE" 0
"time.elapsed" "3" "2" "100" "LRIDGE" 0.2199999999998
"time.user.child" "3" "2" "100" "LRIDGE" NA
"time.sys.child" "3" "2" "100" "LRIDGE" NA
