"metric" "n_bands" "simulation" "n" "method" "value"
"cv.iters" "14" "1" "75" "LASSO" NA
"cv.time.user.self" "14" "1" "75" "LASSO" 1.10239999999998
"cv.time.sys.self" "14" "1" "75" "LASSO" 0.000899999999999999
"cv.time.elapsed" "14" "1" "75" "LASSO" 1.109
"cv.time.user.child" "14" "1" "75" "LASSO" NA
"cv.time.sys.child" "14" "1" "75" "LASSO" NA
"n.cv.par" "14" "1" "75" "LASSO" 20
"lambda" "14" "2" "75" "LASSO" 0.0462120832556489
"lambdar0" "14" "2" "75" "LASSO" 0.95
"kappa" "14" "2" "75" "LASSO" 0
"condnum" "14" "2" "75" "LASSO" 1.89829263133107
"EL" "14" "2" "75" "LASSO" 60.41438886566
"RMSE" "14" "2" "75" "LASSO" 0.0143567274274104
"F1" "14" "2" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "2" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "2" "75" "LASSO" 1
"ePPV" "14" "2" "75" "LASSO" 1
"d" "14" "2" "75" "LASSO" 0.00163265306122449
"iters" "14" "2" "75" "LASSO" 4
"time.user.self" "14" "2" "75" "LASSO" 0.0299999999997453
"time.sys.self" "14" "2" "75" "LASSO" 0
"time.elapsed" "14" "2" "75" "LASSO" 0.0399999999999636
"time.user.child" "14" "2" "75" "LASSO" NA
"time.sys.child" "14" "2" "75" "LASSO" NA
"cv.iters" "14" "2" "75" "LASSO" NA
"cv.time.user.self" "14" "2" "75" "LASSO" 0.834899999999975
"cv.time.sys.self" "14" "2" "75" "LASSO" 0.00210000000000001
"cv.time.elapsed" "14" "2" "75" "LASSO" 0.839200000000019
"cv.time.user.child" "14" "2" "75" "LASSO" NA
"cv.time.sys.child" "14" "2" "75" "LASSO" NA
"n.cv.par" "14" "2" "75" "LASSO" 20
"lambda" "14" "3" "75" "LASSO" 0.0451165404948815
"lambdar0" "14" "3" "75" "LASSO" 0.95
"kappa" "14" "3" "75" "LASSO" 0
"condnum" "14" "3" "75" "LASSO" 2.00059771583341
"EL" "14" "3" "75" "LASSO" 55.3767220107165
"RMSE" "14" "3" "75" "LASSO" 0.0143564929550014
"F1" "14" "3" "75" "LASSO" 0.00668896321070234
"eTPR" "14" "3" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "3" "75" "LASSO" 0.998412698412698
"ePPV" "14" "3" "75" "LASSO" 0.666666666666667
"d" "14" "3" "75" "LASSO" 0.00244897959183673
"iters" "14" "3" "75" "LASSO" 3
"time.user.self" "14" "3" "75" "LASSO" 0.0299999999997453
"time.sys.self" "14" "3" "75" "LASSO" 0
"time.elapsed" "14" "3" "75" "LASSO" 0.0200000000004366
"time.user.child" "14" "3" "75" "LASSO" NA
"time.sys.child" "14" "3" "75" "LASSO" NA
"cv.iters" "14" "3" "75" "LASSO" NA
"cv.time.user.self" "14" "3" "75" "LASSO" 0.867099999999955
"cv.time.sys.self" "14" "3" "75" "LASSO" 0.00139999999999997
"cv.time.elapsed" "14" "3" "75" "LASSO" 0.869599999999982
"cv.time.user.child" "14" "3" "75" "LASSO" NA
"cv.time.sys.child" "14" "3" "75" "LASSO" NA
"n.cv.par" "14" "3" "75" "LASSO" 20
"lambda" "14" "4" "75" "LASSO" 0.0540638269960608
"lambdar0" "14" "4" "75" "LASSO" 0.95
"kappa" "14" "4" "75" "LASSO" 0
"condnum" "14" "4" "75" "LASSO" 2.23249868743565
"EL" "14" "4" "75" "LASSO" 53.1410803571
"RMSE" "14" "4" "75" "LASSO" 0.0144419745033617
"F1" "14" "4" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "4" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "4" "75" "LASSO" 1
"ePPV" "14" "4" "75" "LASSO" 1
"d" "14" "4" "75" "LASSO" 0.00163265306122449
"iters" "14" "4" "75" "LASSO" 3
"time.user.self" "14" "4" "75" "LASSO" 0.0300000000006548
"time.sys.self" "14" "4" "75" "LASSO" 0
"time.elapsed" "14" "4" "75" "LASSO" 0
"time.user.child" "14" "4" "75" "LASSO" NA
"time.sys.child" "14" "4" "75" "LASSO" NA
"cv.iters" "14" "4" "75" "LASSO" NA
"cv.time.user.self" "14" "4" "75" "LASSO" 0.655700000000033
"cv.time.sys.self" "14" "4" "75" "LASSO" 0.000899999999999999
"cv.time.elapsed" "14" "4" "75" "LASSO" 0.656900000000078
"cv.time.user.child" "14" "4" "75" "LASSO" NA
"cv.time.sys.child" "14" "4" "75" "LASSO" NA
"n.cv.par" "14" "4" "75" "LASSO" 20
"lambda" "14" "5" "75" "LASSO" 0.0503595439594721
"lambdar0" "14" "5" "75" "LASSO" 0.95
"kappa" "14" "5" "75" "LASSO" 0
"condnum" "14" "5" "75" "LASSO" 2.41952523254626
"EL" "14" "5" "75" "LASSO" 54.3087689367152
"RMSE" "14" "5" "75" "LASSO" 0.0145232552460856
"F1" "14" "5" "75" "LASSO" 0
"eTPR" "14" "5" "75" "LASSO" 0
"eTNR" "14" "5" "75" "LASSO" 0.998412698412698
"ePPV" "14" "5" "75" "LASSO" 0
"d" "14" "5" "75" "LASSO" 0.000816326530612245
"iters" "14" "5" "75" "LASSO" 2
"time.user.self" "14" "5" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "5" "75" "LASSO" 0
"time.elapsed" "14" "5" "75" "LASSO" 0.0199999999986176
"time.user.child" "14" "5" "75" "LASSO" NA
"time.sys.child" "14" "5" "75" "LASSO" NA
"cv.iters" "14" "5" "75" "LASSO" NA
"cv.time.user.self" "14" "5" "75" "LASSO" 0.645000000000073
"cv.time.sys.self" "14" "5" "75" "LASSO" 0.000600000000000023
"cv.time.elapsed" "14" "5" "75" "LASSO" 0.647400000000071
"cv.time.user.child" "14" "5" "75" "LASSO" NA
"cv.time.sys.child" "14" "5" "75" "LASSO" NA
"n.cv.par" "14" "5" "75" "LASSO" 20
"lambda" "14" "6" "75" "LASSO" 0.0456380598622933
"lambdar0" "14" "6" "75" "LASSO" 0.95
"kappa" "14" "6" "75" "LASSO" 0
"condnum" "14" "6" "75" "LASSO" 2.05629957796026
"EL" "14" "6" "75" "LASSO" 62.0481143178764
"RMSE" "14" "6" "75" "LASSO" 0.0145255225270961
"F1" "14" "6" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "6" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "6" "75" "LASSO" 1
"ePPV" "14" "6" "75" "LASSO" 1
"d" "14" "6" "75" "LASSO" 0.00163265306122449
"iters" "14" "6" "75" "LASSO" 3
"time.user.self" "14" "6" "75" "LASSO" 0.0200000000004366
"time.sys.self" "14" "6" "75" "LASSO" 0
"time.elapsed" "14" "6" "75" "LASSO" 0.0300000000006548
"time.user.child" "14" "6" "75" "LASSO" NA
"time.sys.child" "14" "6" "75" "LASSO" NA
"cv.iters" "14" "6" "75" "LASSO" NA
"cv.time.user.self" "14" "6" "75" "LASSO" 0.944300000000094
"cv.time.sys.self" "14" "6" "75" "LASSO" 0.00250000000000007
"cv.time.elapsed" "14" "6" "75" "LASSO" 0.949899999999834
"cv.time.user.child" "14" "6" "75" "LASSO" NA
"cv.time.sys.child" "14" "6" "75" "LASSO" NA
"n.cv.par" "14" "6" "75" "LASSO" 20
"lambda" "14" "7" "75" "LASSO" 0.0607073961952037
"lambdar0" "14" "7" "75" "LASSO" 0.95
"kappa" "14" "7" "75" "LASSO" 0
"condnum" "14" "7" "75" "LASSO" 2.1116681422363
"EL" "14" "7" "75" "LASSO" 53.2394002539069
"RMSE" "14" "7" "75" "LASSO" 0.0144872521187338
"F1" "14" "7" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "7" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "7" "75" "LASSO" 1
"ePPV" "14" "7" "75" "LASSO" 1
"d" "14" "7" "75" "LASSO" 0.000816326530612245
"iters" "14" "7" "75" "LASSO" 3
"time.user.self" "14" "7" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "7" "75" "LASSO" 0
"time.elapsed" "14" "7" "75" "LASSO" 0.00999999999839929
"time.user.child" "14" "7" "75" "LASSO" NA
"time.sys.child" "14" "7" "75" "LASSO" NA
"cv.iters" "14" "7" "75" "LASSO" NA
"cv.time.user.self" "14" "7" "75" "LASSO" 0.665999999999985
"cv.time.sys.self" "14" "7" "75" "LASSO" 0.000899999999999963
"cv.time.elapsed" "14" "7" "75" "LASSO" 0.668199999999888
"cv.time.user.child" "14" "7" "75" "LASSO" NA
"cv.time.sys.child" "14" "7" "75" "LASSO" NA
"n.cv.par" "14" "7" "75" "LASSO" 20
"lambda" "14" "8" "75" "LASSO" 0.0456036319478318
"lambdar0" "14" "8" "75" "LASSO" 0.95
"kappa" "14" "8" "75" "LASSO" 0
"condnum" "14" "8" "75" "LASSO" 1.94319319600512
"EL" "14" "8" "75" "LASSO" 58.4006741462845
"RMSE" "14" "8" "75" "LASSO" 0.0142424573864129
"F1" "14" "8" "75" "LASSO" 0.00334448160535117
"eTPR" "14" "8" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "8" "75" "LASSO" 0.996825396825397
"ePPV" "14" "8" "75" "LASSO" 0.333333333333333
"d" "14" "8" "75" "LASSO" 0.00244897959183673
"iters" "14" "8" "75" "LASSO" 4
"time.user.self" "14" "8" "75" "LASSO" 0.0400000000008731
"time.sys.self" "14" "8" "75" "LASSO" 0
"time.elapsed" "14" "8" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "8" "75" "LASSO" NA
"time.sys.child" "14" "8" "75" "LASSO" NA
"cv.iters" "14" "8" "75" "LASSO" NA
"cv.time.user.self" "14" "8" "75" "LASSO" 0.786299999999865
"cv.time.sys.self" "14" "8" "75" "LASSO" 0.00120000000000012
"cv.time.elapsed" "14" "8" "75" "LASSO" 0.789799999999959
"cv.time.user.child" "14" "8" "75" "LASSO" NA
"cv.time.sys.child" "14" "8" "75" "LASSO" NA
"n.cv.par" "14" "8" "75" "LASSO" 20
"lambda" "14" "9" "75" "LASSO" 0.0527603750529693
"lambdar0" "14" "9" "75" "LASSO" 0.95
"kappa" "14" "9" "75" "LASSO" 0
"condnum" "14" "9" "75" "LASSO" 1.97562107193105
"EL" "14" "9" "75" "LASSO" 57.2206917531987
"RMSE" "14" "9" "75" "LASSO" 0.0143057424776063
"F1" "14" "9" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "9" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "9" "75" "LASSO" 1
"ePPV" "14" "9" "75" "LASSO" 1
"d" "14" "9" "75" "LASSO" 0.000816326530612245
"iters" "14" "9" "75" "LASSO" 4
"time.user.self" "14" "9" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "9" "75" "LASSO" 0
"time.elapsed" "14" "9" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "9" "75" "LASSO" NA
"time.sys.child" "14" "9" "75" "LASSO" NA
"cv.iters" "14" "9" "75" "LASSO" NA
"cv.time.user.self" "14" "9" "75" "LASSO" 0.59520000000015
"cv.time.sys.self" "14" "9" "75" "LASSO" 0.00130000000000003
"cv.time.elapsed" "14" "9" "75" "LASSO" 0.596199999999844
"cv.time.user.child" "14" "9" "75" "LASSO" NA
"cv.time.sys.child" "14" "9" "75" "LASSO" NA
"n.cv.par" "14" "9" "75" "LASSO" 20
"lambda" "14" "10" "75" "LASSO" 0.0481694802123015
"lambdar0" "14" "10" "75" "LASSO" 0.8
"kappa" "14" "10" "75" "LASSO" 0
"condnum" "14" "10" "75" "LASSO" 2.3476817637493
"EL" "14" "10" "75" "LASSO" 56.8198970563165
"RMSE" "14" "10" "75" "LASSO" 0.0144000669473798
"F1" "14" "10" "75" "LASSO" 0.0133333333333333
"eTPR" "14" "10" "75" "LASSO" 0.00672268907563025
"eTNR" "14" "10" "75" "LASSO" 0.998412698412698
"ePPV" "14" "10" "75" "LASSO" 0.8
"d" "14" "10" "75" "LASSO" 0.00408163265306122
"iters" "14" "10" "75" "LASSO" 5
"time.user.self" "14" "10" "75" "LASSO" 0.0400000000008731
"time.sys.self" "14" "10" "75" "LASSO" 0
"time.elapsed" "14" "10" "75" "LASSO" 0.0300000000024738
"time.user.child" "14" "10" "75" "LASSO" NA
"time.sys.child" "14" "10" "75" "LASSO" NA
"cv.iters" "14" "10" "75" "LASSO" NA
"cv.time.user.self" "14" "10" "75" "LASSO" 0.714800000000068
"cv.time.sys.self" "14" "10" "75" "LASSO" 0.00200000000000031
"cv.time.elapsed" "14" "10" "75" "LASSO" 0.719299999999894
"cv.time.user.child" "14" "10" "75" "LASSO" NA
"cv.time.sys.child" "14" "10" "75" "LASSO" NA
"n.cv.par" "14" "10" "75" "LASSO" 20
"lambda" "14" "11" "75" "LASSO" 0.0510702040145473
"lambdar0" "14" "11" "75" "LASSO" 0.95
"kappa" "14" "11" "75" "LASSO" 0
"condnum" "14" "11" "75" "LASSO" 1.97769446471421
"EL" "14" "11" "75" "LASSO" 60.2204304814938
"RMSE" "14" "11" "75" "LASSO" 0.0144075385091724
"F1" "14" "11" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "11" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "11" "75" "LASSO" 1
"ePPV" "14" "11" "75" "LASSO" 1
"d" "14" "11" "75" "LASSO" 0.00163265306122449
"iters" "14" "11" "75" "LASSO" 4
"time.user.self" "14" "11" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "11" "75" "LASSO" 0
"time.elapsed" "14" "11" "75" "LASSO" 0.0400000000008731
"time.user.child" "14" "11" "75" "LASSO" NA
"time.sys.child" "14" "11" "75" "LASSO" NA
"cv.iters" "14" "11" "75" "LASSO" NA
"cv.time.user.self" "14" "11" "75" "LASSO" 0.836199999999808
"cv.time.sys.self" "14" "11" "75" "LASSO" 0.00129999999999981
"cv.time.elapsed" "14" "11" "75" "LASSO" 0.840500000000102
"cv.time.user.child" "14" "11" "75" "LASSO" NA
"cv.time.sys.child" "14" "11" "75" "LASSO" NA
"n.cv.par" "14" "11" "75" "LASSO" 20
"lambda" "14" "12" "75" "LASSO" 0.0477130413252024
"lambdar0" "14" "12" "75" "LASSO" 0.95
"kappa" "14" "12" "75" "LASSO" 0
"condnum" "14" "12" "75" "LASSO" 1.84398750313209
"EL" "14" "12" "75" "LASSO" 56.7986019679742
"RMSE" "14" "12" "75" "LASSO" 0.0142145434630649
"F1" "14" "12" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "12" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "12" "75" "LASSO" 1
"ePPV" "14" "12" "75" "LASSO" 1
"d" "14" "12" "75" "LASSO" 0.00163265306122449
"iters" "14" "12" "75" "LASSO" 4
"time.user.self" "14" "12" "75" "LASSO" 0.0400000000008731
"time.sys.self" "14" "12" "75" "LASSO" 0
"time.elapsed" "14" "12" "75" "LASSO" 0.0200000000004366
"time.user.child" "14" "12" "75" "LASSO" NA
"time.sys.child" "14" "12" "75" "LASSO" NA
"cv.iters" "14" "12" "75" "LASSO" NA
"cv.time.user.self" "14" "12" "75" "LASSO" 0.740700000000143
"cv.time.sys.self" "14" "12" "75" "LASSO" 0.000600000000000165
"cv.time.elapsed" "14" "12" "75" "LASSO" 0.740800000000054
"cv.time.user.child" "14" "12" "75" "LASSO" NA
"cv.time.sys.child" "14" "12" "75" "LASSO" NA
"n.cv.par" "14" "12" "75" "LASSO" 20
"lambda" "14" "13" "75" "LASSO" 0.0507172949635198
"lambdar0" "14" "13" "75" "LASSO" 0.95
"kappa" "14" "13" "75" "LASSO" 0
"condnum" "14" "13" "75" "LASSO" 2.23028435626507
"EL" "14" "13" "75" "LASSO" 57.7663115165619
"RMSE" "14" "13" "75" "LASSO" 0.0142627551275785
"F1" "14" "13" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "13" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "13" "75" "LASSO" 1
"ePPV" "14" "13" "75" "LASSO" 1
"d" "14" "13" "75" "LASSO" 0.000816326530612245
"iters" "14" "13" "75" "LASSO" 2
"time.user.self" "14" "13" "75" "LASSO" 0.00999999999839929
"time.sys.self" "14" "13" "75" "LASSO" 0
"time.elapsed" "14" "13" "75" "LASSO" 0.0300000000024738
"time.user.child" "14" "13" "75" "LASSO" NA
"time.sys.child" "14" "13" "75" "LASSO" NA
"cv.iters" "14" "13" "75" "LASSO" NA
"cv.time.user.self" "14" "13" "75" "LASSO" 0.686100000000006
"cv.time.sys.self" "14" "13" "75" "LASSO" 0.000900000000000176
"cv.time.elapsed" "14" "13" "75" "LASSO" 0.689799999999741
"cv.time.user.child" "14" "13" "75" "LASSO" NA
"cv.time.sys.child" "14" "13" "75" "LASSO" NA
"n.cv.par" "14" "13" "75" "LASSO" 20
"lambda" "14" "14" "75" "LASSO" 0.0576864446051856
"lambdar0" "14" "14" "75" "LASSO" 0.95
"kappa" "14" "14" "75" "LASSO" 0
"condnum" "14" "14" "75" "LASSO" 2.0377540332836
"EL" "14" "14" "75" "LASSO" 55.783931120594
"RMSE" "14" "14" "75" "LASSO" 0.0144143968055843
"F1" "14" "14" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "14" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "14" "75" "LASSO" 1
"ePPV" "14" "14" "75" "LASSO" 1
"d" "14" "14" "75" "LASSO" 0.000816326530612245
"iters" "14" "14" "75" "LASSO" 3
"time.user.self" "14" "14" "75" "LASSO" 0.0200000000004366
"time.sys.self" "14" "14" "75" "LASSO" 0
"time.elapsed" "14" "14" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "14" "75" "LASSO" NA
"time.sys.child" "14" "14" "75" "LASSO" NA
"cv.iters" "14" "14" "75" "LASSO" NA
"cv.time.user.self" "14" "14" "75" "LASSO" 0.5921000000001
"cv.time.sys.self" "14" "14" "75" "LASSO" 0.000300000000000011
"cv.time.elapsed" "14" "14" "75" "LASSO" 0.591400000000067
"cv.time.user.child" "14" "14" "75" "LASSO" NA
"cv.time.sys.child" "14" "14" "75" "LASSO" NA
"n.cv.par" "14" "14" "75" "LASSO" 20
"lambda" "14" "15" "75" "LASSO" 0.0505868020697528
"lambdar0" "14" "15" "75" "LASSO" 0.95
"kappa" "14" "15" "75" "LASSO" 0
"condnum" "14" "15" "75" "LASSO" 2.19796320196024
"EL" "14" "15" "75" "LASSO" 56.3663208487305
"RMSE" "14" "15" "75" "LASSO" 0.0144572137732035
"F1" "14" "15" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "15" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "15" "75" "LASSO" 1
"ePPV" "14" "15" "75" "LASSO" 1
"d" "14" "15" "75" "LASSO" 0.000816326530612245
"iters" "14" "15" "75" "LASSO" 3
"time.user.self" "14" "15" "75" "LASSO" 0.0499999999956344
"time.sys.self" "14" "15" "75" "LASSO" 0
"time.elapsed" "14" "15" "75" "LASSO" 0.0400000000008731
"time.user.child" "14" "15" "75" "LASSO" NA
"time.sys.child" "14" "15" "75" "LASSO" NA
"cv.iters" "14" "15" "75" "LASSO" NA
"cv.time.user.self" "14" "15" "75" "LASSO" 0.853099999999904
"cv.time.sys.self" "14" "15" "75" "LASSO" 0.00109999999999999
"cv.time.elapsed" "14" "15" "75" "LASSO" 0.85510000000053
"cv.time.user.child" "14" "15" "75" "LASSO" NA
"cv.time.sys.child" "14" "15" "75" "LASSO" NA
"n.cv.par" "14" "15" "75" "LASSO" 20
"lambda" "14" "16" "75" "LASSO" 0.0496377135078422
"lambdar0" "14" "16" "75" "LASSO" 0.95
"kappa" "14" "16" "75" "LASSO" 0
"condnum" "14" "16" "75" "LASSO" 2.3165621032368
"EL" "14" "16" "75" "LASSO" 56.7110156778978
"RMSE" "14" "16" "75" "LASSO" 0.0145068755271579
"F1" "14" "16" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "16" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "16" "75" "LASSO" 1
"ePPV" "14" "16" "75" "LASSO" 1
"d" "14" "16" "75" "LASSO" 0.000816326530612245
"iters" "14" "16" "75" "LASSO" 3
"time.user.self" "14" "16" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "16" "75" "LASSO" 0
"time.elapsed" "14" "16" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "16" "75" "LASSO" NA
"time.sys.child" "14" "16" "75" "LASSO" NA
"cv.iters" "14" "16" "75" "LASSO" NA
"cv.time.user.self" "14" "16" "75" "LASSO" 0.757099999999846
"cv.time.sys.self" "14" "16" "75" "LASSO" 0.00109999999999999
"cv.time.elapsed" "14" "16" "75" "LASSO" 0.760400000000081
"cv.time.user.child" "14" "16" "75" "LASSO" NA
"cv.time.sys.child" "14" "16" "75" "LASSO" NA
"n.cv.par" "14" "16" "75" "LASSO" 20
"lambda" "14" "17" "75" "LASSO" 0.0475261514793999
"lambdar0" "14" "17" "75" "LASSO" 0.95
"kappa" "14" "17" "75" "LASSO" 0
"condnum" "14" "17" "75" "LASSO" 2.1027194691731
"EL" "14" "17" "75" "LASSO" 61.1626013082447
"RMSE" "14" "17" "75" "LASSO" 0.0146735211945973
"F1" "14" "17" "75" "LASSO" 0.0067001675041876
"eTPR" "14" "17" "75" "LASSO" 0.00336134453781513
"eTNR" "14" "17" "75" "LASSO" 1
"ePPV" "14" "17" "75" "LASSO" 1
"d" "14" "17" "75" "LASSO" 0.00163265306122449
"iters" "14" "17" "75" "LASSO" 3
"time.user.self" "14" "17" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "17" "75" "LASSO" 0
"time.elapsed" "14" "17" "75" "LASSO" 0.0300000000061118
"time.user.child" "14" "17" "75" "LASSO" NA
"time.sys.child" "14" "17" "75" "LASSO" NA
"cv.iters" "14" "17" "75" "LASSO" NA
"cv.time.user.self" "14" "17" "75" "LASSO" 0.723499999999694
"cv.time.sys.self" "14" "17" "75" "LASSO" 0.00139999999999986
"cv.time.elapsed" "14" "17" "75" "LASSO" 0.72550000000032
"cv.time.user.child" "14" "17" "75" "LASSO" NA
"cv.time.sys.child" "14" "17" "75" "LASSO" NA
"n.cv.par" "14" "17" "75" "LASSO" 20
"lambda" "14" "18" "75" "LASSO" 0.0482115327901193
"lambdar0" "14" "18" "75" "LASSO" 0.95
"kappa" "14" "18" "75" "LASSO" 0
"condnum" "14" "18" "75" "LASSO" 1.88890938921576
"EL" "14" "18" "75" "LASSO" 58.68431609588
"RMSE" "14" "18" "75" "LASSO" 0.0142462940065274
"F1" "14" "18" "75" "LASSO" 0.0033500837520938
"eTPR" "14" "18" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "18" "75" "LASSO" 0.998412698412698
"ePPV" "14" "18" "75" "LASSO" 0.5
"d" "14" "18" "75" "LASSO" 0.00163265306122449
"iters" "14" "18" "75" "LASSO" 3
"time.user.self" "14" "18" "75" "LASSO" 0.0100000000020373
"time.sys.self" "14" "18" "75" "LASSO" 0
"time.elapsed" "14" "18" "75" "LASSO" 0.0400000000008731
"time.user.child" "14" "18" "75" "LASSO" NA
"time.sys.child" "14" "18" "75" "LASSO" NA
"cv.iters" "14" "18" "75" "LASSO" NA
"cv.time.user.self" "14" "18" "75" "LASSO" 0.821100000000588
"cv.time.sys.self" "14" "18" "75" "LASSO" 0.000700000000000216
"cv.time.elapsed" "14" "18" "75" "LASSO" 0.823900000000285
"cv.time.user.child" "14" "18" "75" "LASSO" NA
"cv.time.sys.child" "14" "18" "75" "LASSO" NA
"n.cv.par" "14" "18" "75" "LASSO" 20
"lambda" "14" "19" "75" "LASSO" 0.0590965640019773
"lambdar0" "14" "19" "75" "LASSO" 0.95
"kappa" "14" "19" "75" "LASSO" 0
"condnum" "14" "19" "75" "LASSO" 2.12626491732804
"EL" "14" "19" "75" "LASSO" 60.7349196102979
"RMSE" "14" "19" "75" "LASSO" 0.0144500496779565
"F1" "14" "19" "75" "LASSO" 0.00335570469798658
"eTPR" "14" "19" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "19" "75" "LASSO" 1
"ePPV" "14" "19" "75" "LASSO" 1
"d" "14" "19" "75" "LASSO" 0.000816326530612245
"iters" "14" "19" "75" "LASSO" 4
"time.user.self" "14" "19" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "19" "75" "LASSO" 0
"time.elapsed" "14" "19" "75" "LASSO" 0.0499999999956344
"time.user.child" "14" "19" "75" "LASSO" NA
"time.sys.child" "14" "19" "75" "LASSO" NA
"cv.iters" "14" "19" "75" "LASSO" NA
"cv.time.user.self" "14" "19" "75" "LASSO" 0.721999999999389
"cv.time.sys.self" "14" "19" "75" "LASSO" 0.00129999999999995
"cv.time.elapsed" "14" "19" "75" "LASSO" 0.722100000000428
"cv.time.user.child" "14" "19" "75" "LASSO" NA
"cv.time.sys.child" "14" "19" "75" "LASSO" NA
"n.cv.par" "14" "19" "75" "LASSO" 20
"lambda" "14" "20" "75" "LASSO" 0.045169527027052
"lambdar0" "14" "20" "75" "LASSO" 0.95
"kappa" "14" "20" "75" "LASSO" 0
"condnum" "14" "20" "75" "LASSO" 2.25994272917569
"EL" "14" "20" "75" "LASSO" 59.9397162615182
"RMSE" "14" "20" "75" "LASSO" 0.0144368441783563
"F1" "14" "20" "75" "LASSO" 0.0033500837520938
"eTPR" "14" "20" "75" "LASSO" 0.00168067226890756
"eTNR" "14" "20" "75" "LASSO" 0.998412698412698
"ePPV" "14" "20" "75" "LASSO" 0.5
"d" "14" "20" "75" "LASSO" 0.00163265306122449
"iters" "14" "20" "75" "LASSO" 4
"time.user.self" "14" "20" "75" "LASSO" 0.0299999999988358
"time.sys.self" "14" "20" "75" "LASSO" 0
"time.elapsed" "14" "20" "75" "LASSO" 0.0299999999988358
"time.user.child" "14" "20" "75" "LASSO" NA
"time.sys.child" "14" "20" "75" "LASSO" NA
"cv.iters" "14" "20" "75" "LASSO" NA
"cv.time.user.self" "14" "20" "75" "LASSO" 0.678899999999921
"cv.time.sys.self" "14" "20" "75" "LASSO" 0.00189999999999998
"cv.time.elapsed" "14" "20" "75" "LASSO" 0.679999999999927
"cv.time.user.child" "14" "20" "75" "LASSO" NA
"cv.time.sys.child" "14" "20" "75" "LASSO" NA
"n.cv.par" "14" "20" "75" "LASSO" 20
"lambda" "14" "1" "100" "LASSO" 0.0398826394380818
"lambdar0" "14" "1" "100" "LASSO" 0.95
"kappa" "14" "1" "100" "LASSO" 0
"condnum" "14" "1" "100" "LASSO" 1.90847902167582
"EL" "14" "1" "100" "LASSO" 56.5883222315819
"RMSE" "14" "1" "100" "LASSO" 0.0141928068772523
"F1" "14" "1" "100" "LASSO" 0.013355592654424
"eTPR" "14" "1" "100" "LASSO" 0.00672268907563025
"eTNR" "14" "1" "100" "LASSO" 1
"ePPV" "14" "1" "100" "LASSO" 1
"d" "14" "1" "100" "LASSO" 0.00326530612244898
"iters" "14" "1" "100" "LASSO" 4
"time.user.self" "14" "1" "100" "LASSO" 0.0299999999999727
"time.sys.self" "14" "1" "100" "LASSO" 0
"time.elapsed" "14" "1" "100" "LASSO" 0.0299999999997453
"time.user.child" "14" "1" "100" "LASSO" NA
"time.sys.child" "14" "1" "100" "LASSO" NA
"cv.iters" "14" "1" "100" "LASSO" NA
"cv.time.user.self" "14" "1" "100" "LASSO" 0.297600000000007
"cv.time.sys.self" "14" "1" "100" "LASSO" 0.000699999999999985
"cv.time.elapsed" "14" "1" "100" "LASSO" 0.297399999999993
"cv.time.user.child" "14" "1" "100" "LASSO" NA
"cv.time.sys.child" "14" "1" "100" "LASSO" NA
"n.cv.par" "14" "1" "100" "LASSO" 20
"lambda" "14" "2" "100" "LASSO" 0.0419670533005812
"lambdar0" "14" "2" "100" "LASSO" 0.95
"kappa" "14" "2" "100" "LASSO" 0
"condnum" "14" "2" "100" "LASSO" 1.84472395217371
