"metric" "n_bands" "simulation" "p" "method" "value"
"EL" "10" "9" "25" "LASSO" 0.0958323774540553
"RMSE" "10" "9" "25" "LASSO" 0.00517698963726191
"F1" "10" "9" "25" "LASSO" 1
"eTPR" "10" "9" "25" "LASSO" 1
"eTNR" "10" "9" "25" "LASSO" 1
"ePPV" "10" "9" "25" "LASSO" 1
"d" "10" "9" "25" "LASSO" 0.65
"iters" "10" "9" "25" "LASSO" 14
"time.user.self" "10" "9" "25" "LASSO" 0.0199999999967986
"time.sys.self" "10" "9" "25" "LASSO" 0
"time.elapsed" "10" "9" "25" "LASSO" 0
"time.user.child" "10" "9" "25" "LASSO" NA
"time.sys.child" "10" "9" "25" "LASSO" NA
"cv.iters" "10" "9" "25" "LASSO" NA
"cv.time.user.self" "10" "9" "25" "LASSO" 0.00349999999969441
"cv.time.sys.self" "10" "9" "25" "LASSO" 0
"cv.time.elapsed" "10" "9" "25" "LASSO" 0.0046000000013737
"cv.time.user.child" "10" "9" "25" "LASSO" NA
"cv.time.sys.child" "10" "9" "25" "LASSO" NA
"cv.all.time.user.self" "10" "9" "25" "LASSO" 0.349999999969441
"cv.all.time.sys.self" "10" "9" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "9" "25" "LASSO" 0.46000000013737
"cv.all.time.user.child" "10" "9" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "9" "25" "LASSO" NA
"n.cv.par" "10" "9" "25" "LASSO" 20
"lambda" "3" "10" "25" "LASSO" 0
"lambdar0" "3" "10" "25" "LASSO" 0
"kappa" "3" "10" "25" "LASSO" 0
"condnum" "3" "10" "25" "LASSO" 24.5641364981948
"EL" "3" "10" "25" "LASSO" 0.0513886868653515
"RMSE" "3" "10" "25" "LASSO" 0.00258210914315583
"F1" "3" "10" "25" "LASSO" 1
"eTPR" "3" "10" "25" "LASSO" 1
"eTNR" "3" "10" "25" "LASSO" 1
"ePPV" "3" "10" "25" "LASSO" 1
"d" "3" "10" "25" "LASSO" 0.23
"iters" "3" "10" "25" "LASSO" 11
"time.user.self" "3" "10" "25" "LASSO" 0
"time.sys.self" "3" "10" "25" "LASSO" 0
"time.elapsed" "3" "10" "25" "LASSO" 0
"time.user.child" "3" "10" "25" "LASSO" NA
"time.sys.child" "3" "10" "25" "LASSO" NA
"cv.iters" "3" "10" "25" "LASSO" NA
"cv.time.user.self" "3" "10" "25" "LASSO" 0.00209999999999809
"cv.time.sys.self" "3" "10" "25" "LASSO" 0
"cv.time.elapsed" "3" "10" "25" "LASSO" 0.00289999999949941
"cv.time.user.child" "3" "10" "25" "LASSO" NA
"cv.time.sys.child" "3" "10" "25" "LASSO" NA
"cv.all.time.user.self" "3" "10" "25" "LASSO" 0.209999999999809
"cv.all.time.sys.self" "3" "10" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "10" "25" "LASSO" 0.289999999949941
"cv.all.time.user.child" "3" "10" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "10" "25" "LASSO" NA
"n.cv.par" "3" "10" "25" "LASSO" 20
"lambda" "10" "10" "25" "LASSO" 0
"lambdar0" "10" "10" "25" "LASSO" 0
"kappa" "10" "10" "25" "LASSO" 0
"condnum" "10" "10" "25" "LASSO" 24.6158514490706
"EL" "10" "10" "25" "LASSO" 0.0984395548913568
"RMSE" "10" "10" "25" "LASSO" 0.0051981722791643
"F1" "10" "10" "25" "LASSO" 1
"eTPR" "10" "10" "25" "LASSO" 1
"eTNR" "10" "10" "25" "LASSO" 1
"ePPV" "10" "10" "25" "LASSO" 1
"d" "10" "10" "25" "LASSO" 0.65
"iters" "10" "10" "25" "LASSO" 14
"time.user.self" "10" "10" "25" "LASSO" 0
"time.sys.self" "10" "10" "25" "LASSO" 0
"time.elapsed" "10" "10" "25" "LASSO" 0.0200000000186265
"time.user.child" "10" "10" "25" "LASSO" NA
"time.sys.child" "10" "10" "25" "LASSO" NA
"cv.iters" "10" "10" "25" "LASSO" NA
"cv.time.user.self" "10" "10" "25" "LASSO" 0.00320000000021537
"cv.time.sys.self" "10" "10" "25" "LASSO" 0
"cv.time.elapsed" "10" "10" "25" "LASSO" 0.00499999999767169
"cv.time.user.child" "10" "10" "25" "LASSO" NA
"cv.time.sys.child" "10" "10" "25" "LASSO" NA
"cv.all.time.user.self" "10" "10" "25" "LASSO" 0.320000000021537
"cv.all.time.sys.self" "10" "10" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "10" "25" "LASSO" 0.499999999767169
"cv.all.time.user.child" "10" "10" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "10" "25" "LASSO" NA
"n.cv.par" "10" "10" "25" "LASSO" 20
"lambda" "3" "11" "25" "LASSO" 0
"lambdar0" "3" "11" "25" "LASSO" 0
"kappa" "3" "11" "25" "LASSO" 0
"condnum" "3" "11" "25" "LASSO" 25.8375448958915
"EL" "3" "11" "25" "LASSO" 0.0396974887571808
"RMSE" "3" "11" "25" "LASSO" 0.00220217316799452
"F1" "3" "11" "25" "LASSO" 1
"eTPR" "3" "11" "25" "LASSO" 1
"eTNR" "3" "11" "25" "LASSO" 1
"ePPV" "3" "11" "25" "LASSO" 1
"d" "3" "11" "25" "LASSO" 0.23
"iters" "3" "11" "25" "LASSO" 11
"time.user.self" "3" "11" "25" "LASSO" 0.0199999999999818
"time.sys.self" "3" "11" "25" "LASSO" 0
"time.elapsed" "3" "11" "25" "LASSO" 0
"time.user.child" "3" "11" "25" "LASSO" NA
"time.sys.child" "3" "11" "25" "LASSO" NA
"cv.iters" "3" "11" "25" "LASSO" NA
"cv.time.user.self" "3" "11" "25" "LASSO" 0.00329999999999927
"cv.time.sys.self" "3" "11" "25" "LASSO" 0
"cv.time.elapsed" "3" "11" "25" "LASSO" 0.00360000000073342
"cv.time.user.child" "3" "11" "25" "LASSO" NA
"cv.time.sys.child" "3" "11" "25" "LASSO" NA
"cv.all.time.user.self" "3" "11" "25" "LASSO" 0.329999999999927
"cv.all.time.sys.self" "3" "11" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "11" "25" "LASSO" 0.360000000073342
"cv.all.time.user.child" "3" "11" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "11" "25" "LASSO" NA
"n.cv.par" "3" "11" "25" "LASSO" 20
"lambda" "10" "11" "25" "LASSO" 0
"lambdar0" "10" "11" "25" "LASSO" 0
"kappa" "10" "11" "25" "LASSO" 0
"condnum" "10" "11" "25" "LASSO" 25.0232724254517
"EL" "10" "11" "25" "LASSO" 0.103719989787685
"RMSE" "10" "11" "25" "LASSO" 0.0057182211085137
"F1" "10" "11" "25" "LASSO" 1
"eTPR" "10" "11" "25" "LASSO" 1
"eTNR" "10" "11" "25" "LASSO" 1
"ePPV" "10" "11" "25" "LASSO" 1
"d" "10" "11" "25" "LASSO" 0.65
"iters" "10" "11" "25" "LASSO" 14
"time.user.self" "10" "11" "25" "LASSO" 0
"time.sys.self" "10" "11" "25" "LASSO" 0
"time.elapsed" "10" "11" "25" "LASSO" 0.0199999999604188
"time.user.child" "10" "11" "25" "LASSO" NA
"time.sys.child" "10" "11" "25" "LASSO" NA
"cv.iters" "10" "11" "25" "LASSO" NA
"cv.time.user.self" "10" "11" "25" "LASSO" 0.0042000000000553
"cv.time.sys.self" "10" "11" "25" "LASSO" 0
"cv.time.elapsed" "10" "11" "25" "LASSO" 0.00460000000079162
"cv.time.user.child" "10" "11" "25" "LASSO" NA
"cv.time.sys.child" "10" "11" "25" "LASSO" NA
"cv.all.time.user.self" "10" "11" "25" "LASSO" 0.42000000000553
"cv.all.time.sys.self" "10" "11" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "11" "25" "LASSO" 0.460000000079162
"cv.all.time.user.child" "10" "11" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "11" "25" "LASSO" NA
"n.cv.par" "10" "11" "25" "LASSO" 20
"lambda" "3" "12" "25" "LASSO" 0
"lambdar0" "3" "12" "25" "LASSO" 0
"kappa" "3" "12" "25" "LASSO" 0
"condnum" "3" "12" "25" "LASSO" 25.7650101335358
"EL" "3" "12" "25" "LASSO" 0.0504852604862158
"RMSE" "3" "12" "25" "LASSO" 0.00226680513689552
"F1" "3" "12" "25" "LASSO" 1
"eTPR" "3" "12" "25" "LASSO" 1
"eTNR" "3" "12" "25" "LASSO" 1
"ePPV" "3" "12" "25" "LASSO" 1
"d" "3" "12" "25" "LASSO" 0.23
"iters" "3" "12" "25" "LASSO" 11
"time.user.self" "3" "12" "25" "LASSO" 0
"time.sys.self" "3" "12" "25" "LASSO" 0
"time.elapsed" "3" "12" "25" "LASSO" 0
"time.user.child" "3" "12" "25" "LASSO" NA
"time.sys.child" "3" "12" "25" "LASSO" NA
"cv.iters" "3" "12" "25" "LASSO" NA
"cv.time.user.self" "3" "12" "25" "LASSO" 0.00299999999999955
"cv.time.sys.self" "3" "12" "25" "LASSO" 0
"cv.time.elapsed" "3" "12" "25" "LASSO" 0.00380000000062864
"cv.time.user.child" "3" "12" "25" "LASSO" NA
"cv.time.sys.child" "3" "12" "25" "LASSO" NA
"cv.all.time.user.self" "3" "12" "25" "LASSO" 0.299999999999955
"cv.all.time.sys.self" "3" "12" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "12" "25" "LASSO" 0.380000000062864
"cv.all.time.user.child" "3" "12" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "12" "25" "LASSO" NA
"n.cv.par" "3" "12" "25" "LASSO" 20
"lambda" "10" "12" "25" "LASSO" 0
"lambdar0" "10" "12" "25" "LASSO" 0
"kappa" "10" "12" "25" "LASSO" 0
"condnum" "10" "12" "25" "LASSO" 26.8197177403801
"EL" "10" "12" "25" "LASSO" 0.0991933327301773
"RMSE" "10" "12" "25" "LASSO" 0.00534797261505871
"F1" "10" "12" "25" "LASSO" 1
"eTPR" "10" "12" "25" "LASSO" 1
"eTNR" "10" "12" "25" "LASSO" 1
"ePPV" "10" "12" "25" "LASSO" 1
"d" "10" "12" "25" "LASSO" 0.65
"iters" "10" "12" "25" "LASSO" 14
"time.user.self" "10" "12" "25" "LASSO" 0.0200000000040745
"time.sys.self" "10" "12" "25" "LASSO" 0
"time.elapsed" "10" "12" "25" "LASSO" 0
"time.user.child" "10" "12" "25" "LASSO" NA
"time.sys.child" "10" "12" "25" "LASSO" NA
"cv.iters" "10" "12" "25" "LASSO" NA
"cv.time.user.self" "10" "12" "25" "LASSO" 0.00409999999959837
"cv.time.sys.self" "10" "12" "25" "LASSO" 0
"cv.time.elapsed" "10" "12" "25" "LASSO" 0.00339999999967404
"cv.time.user.child" "10" "12" "25" "LASSO" NA
"cv.time.sys.child" "10" "12" "25" "LASSO" NA
"cv.all.time.user.self" "10" "12" "25" "LASSO" 0.409999999959837
"cv.all.time.sys.self" "10" "12" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "12" "25" "LASSO" 0.339999999967404
"cv.all.time.user.child" "10" "12" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "12" "25" "LASSO" NA
"n.cv.par" "10" "12" "25" "LASSO" 20
"lambda" "3" "13" "25" "LASSO" 0
"lambdar0" "3" "13" "25" "LASSO" 0
"kappa" "3" "13" "25" "LASSO" 0
"condnum" "3" "13" "25" "LASSO" 26.7138196475786
"EL" "3" "13" "25" "LASSO" 0.0445382316909289
"RMSE" "3" "13" "25" "LASSO" 0.00207698711824796
"F1" "3" "13" "25" "LASSO" 1
"eTPR" "3" "13" "25" "LASSO" 1
"eTNR" "3" "13" "25" "LASSO" 1
"ePPV" "3" "13" "25" "LASSO" 1
"d" "3" "13" "25" "LASSO" 0.23
"iters" "3" "13" "25" "LASSO" 11
"time.user.self" "3" "13" "25" "LASSO" 0
"time.sys.self" "3" "13" "25" "LASSO" 0
"time.elapsed" "3" "13" "25" "LASSO" 0
"time.user.child" "3" "13" "25" "LASSO" NA
"time.sys.child" "3" "13" "25" "LASSO" NA
"cv.iters" "3" "13" "25" "LASSO" NA
"cv.time.user.self" "3" "13" "25" "LASSO" 0.00359999999999673
"cv.time.sys.self" "3" "13" "25" "LASSO" 0
"cv.time.elapsed" "3" "13" "25" "LASSO" 0.00319999999977881
"cv.time.user.child" "3" "13" "25" "LASSO" NA
"cv.time.sys.child" "3" "13" "25" "LASSO" NA
"cv.all.time.user.self" "3" "13" "25" "LASSO" 0.359999999999673
"cv.all.time.sys.self" "3" "13" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "13" "25" "LASSO" 0.319999999977881
"cv.all.time.user.child" "3" "13" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "13" "25" "LASSO" NA
"n.cv.par" "3" "13" "25" "LASSO" 20
"lambda" "10" "13" "25" "LASSO" 0
"lambdar0" "10" "13" "25" "LASSO" 0
"kappa" "10" "13" "25" "LASSO" 0
"condnum" "10" "13" "25" "LASSO" 24.7484996878494
"EL" "10" "13" "25" "LASSO" 0.10626773260805
"RMSE" "10" "13" "25" "LASSO" 0.00520737867875931
"F1" "10" "13" "25" "LASSO" 1
"eTPR" "10" "13" "25" "LASSO" 1
"eTNR" "10" "13" "25" "LASSO" 1
"ePPV" "10" "13" "25" "LASSO" 1
"d" "10" "13" "25" "LASSO" 0.65
"iters" "10" "13" "25" "LASSO" 13
"time.user.self" "10" "13" "25" "LASSO" 0
"time.sys.self" "10" "13" "25" "LASSO" 0
"time.elapsed" "10" "13" "25" "LASSO" 0
"time.user.child" "10" "13" "25" "LASSO" NA
"time.sys.child" "10" "13" "25" "LASSO" NA
"cv.iters" "10" "13" "25" "LASSO" NA
"cv.time.user.self" "10" "13" "25" "LASSO" 0.00290000000008149
"cv.time.sys.self" "10" "13" "25" "LASSO" 0
"cv.time.elapsed" "10" "13" "25" "LASSO" 0.00359999999927822
"cv.time.user.child" "10" "13" "25" "LASSO" NA
"cv.time.sys.child" "10" "13" "25" "LASSO" NA
"cv.all.time.user.self" "10" "13" "25" "LASSO" 0.290000000008149
"cv.all.time.sys.self" "10" "13" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "13" "25" "LASSO" 0.359999999927823
"cv.all.time.user.child" "10" "13" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "13" "25" "LASSO" NA
"n.cv.par" "10" "13" "25" "LASSO" 20
"lambda" "3" "14" "25" "LASSO" 0
"lambdar0" "3" "14" "25" "LASSO" 0
"kappa" "3" "14" "25" "LASSO" 0
"condnum" "3" "14" "25" "LASSO" 25.3819156789394
"EL" "3" "14" "25" "LASSO" 0.0498444824815323
"RMSE" "3" "14" "25" "LASSO" 0.00237880853594209
"F1" "3" "14" "25" "LASSO" 1
"eTPR" "3" "14" "25" "LASSO" 1
"eTNR" "3" "14" "25" "LASSO" 1
"ePPV" "3" "14" "25" "LASSO" 1
"d" "3" "14" "25" "LASSO" 0.23
"iters" "3" "14" "25" "LASSO" 11
"time.user.self" "3" "14" "25" "LASSO" 0.0199999999999818
"time.sys.self" "3" "14" "25" "LASSO" 0
"time.elapsed" "3" "14" "25" "LASSO" 0
"time.user.child" "3" "14" "25" "LASSO" NA
"time.sys.child" "3" "14" "25" "LASSO" NA
"cv.iters" "3" "14" "25" "LASSO" NA
"cv.time.user.self" "3" "14" "25" "LASSO" 0.00619999999999891
"cv.time.sys.self" "3" "14" "25" "LASSO" 0
"cv.time.elapsed" "3" "14" "25" "LASSO" 0.00529999999882421
"cv.time.user.child" "3" "14" "25" "LASSO" NA
"cv.time.sys.child" "3" "14" "25" "LASSO" NA
"cv.all.time.user.self" "3" "14" "25" "LASSO" 0.619999999999891
"cv.all.time.sys.self" "3" "14" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "14" "25" "LASSO" 0.529999999882421
"cv.all.time.user.child" "3" "14" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "14" "25" "LASSO" NA
"n.cv.par" "3" "14" "25" "LASSO" 20
"lambda" "10" "14" "25" "LASSO" 0
"lambdar0" "10" "14" "25" "LASSO" 0
"kappa" "10" "14" "25" "LASSO" 0
"condnum" "10" "14" "25" "LASSO" 28.0024634299448
"EL" "10" "14" "25" "LASSO" 0.13267572719548
"RMSE" "10" "14" "25" "LASSO" 0.00650727543517062
"F1" "10" "14" "25" "LASSO" 1
"eTPR" "10" "14" "25" "LASSO" 1
"eTNR" "10" "14" "25" "LASSO" 1
"ePPV" "10" "14" "25" "LASSO" 1
"d" "10" "14" "25" "LASSO" 0.65
"iters" "10" "14" "25" "LASSO" 14
"time.user.self" "10" "14" "25" "LASSO" 0
"time.sys.self" "10" "14" "25" "LASSO" 0
"time.elapsed" "10" "14" "25" "LASSO" 0
"time.user.child" "10" "14" "25" "LASSO" NA
"time.sys.child" "10" "14" "25" "LASSO" NA
"cv.iters" "10" "14" "25" "LASSO" NA
"cv.time.user.self" "10" "14" "25" "LASSO" 0.00340000000018335
"cv.time.sys.self" "10" "14" "25" "LASSO" 0
"cv.time.elapsed" "10" "14" "25" "LASSO" 0.00490000000048894
"cv.time.user.child" "10" "14" "25" "LASSO" NA
"cv.time.sys.child" "10" "14" "25" "LASSO" NA
"cv.all.time.user.self" "10" "14" "25" "LASSO" 0.340000000018335
"cv.all.time.sys.self" "10" "14" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "14" "25" "LASSO" 0.490000000048894
"cv.all.time.user.child" "10" "14" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "14" "25" "LASSO" NA
"n.cv.par" "10" "14" "25" "LASSO" 20
"lambda" "3" "15" "25" "LASSO" 0
"lambdar0" "3" "15" "25" "LASSO" 0
"kappa" "3" "15" "25" "LASSO" 0
"condnum" "3" "15" "25" "LASSO" 25.1292562644865
"EL" "3" "15" "25" "LASSO" 0.0542196697061179
"RMSE" "3" "15" "25" "LASSO" 0.00259569723532384
"F1" "3" "15" "25" "LASSO" 1
"eTPR" "3" "15" "25" "LASSO" 1
"eTNR" "3" "15" "25" "LASSO" 1
"ePPV" "3" "15" "25" "LASSO" 1
"d" "3" "15" "25" "LASSO" 0.23
"iters" "3" "15" "25" "LASSO" 11
"time.user.self" "3" "15" "25" "LASSO" 0.00999999999999091
"time.sys.self" "3" "15" "25" "LASSO" 0
"time.elapsed" "3" "15" "25" "LASSO" 0.0199999999895226
"time.user.child" "3" "15" "25" "LASSO" NA
"time.sys.child" "3" "15" "25" "LASSO" NA
"cv.iters" "3" "15" "25" "LASSO" NA
"cv.time.user.self" "3" "15" "25" "LASSO" 0.00659999999999627
"cv.time.sys.self" "3" "15" "25" "LASSO" 0
"cv.time.elapsed" "3" "15" "25" "LASSO" 0.0068000000010943
"cv.time.user.child" "3" "15" "25" "LASSO" NA
"cv.time.sys.child" "3" "15" "25" "LASSO" NA
"cv.all.time.user.self" "3" "15" "25" "LASSO" 0.659999999999627
"cv.all.time.sys.self" "3" "15" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "15" "25" "LASSO" 0.68000000010943
"cv.all.time.user.child" "3" "15" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "15" "25" "LASSO" NA
"n.cv.par" "3" "15" "25" "LASSO" 20
"lambda" "10" "15" "25" "LASSO" 0
"lambdar0" "10" "15" "25" "LASSO" 0
"kappa" "10" "15" "25" "LASSO" 0
"condnum" "10" "15" "25" "LASSO" 25.5362230414386
"EL" "10" "15" "25" "LASSO" 0.0892587757246233
"RMSE" "10" "15" "25" "LASSO" 0.00536514346753825
"F1" "10" "15" "25" "LASSO" 1
"eTPR" "10" "15" "25" "LASSO" 1
"eTNR" "10" "15" "25" "LASSO" 1
"ePPV" "10" "15" "25" "LASSO" 1
"d" "10" "15" "25" "LASSO" 0.65
"iters" "10" "15" "25" "LASSO" 14
"time.user.self" "10" "15" "25" "LASSO" 0.0199999999967986
"time.sys.self" "10" "15" "25" "LASSO" 0
"time.elapsed" "10" "15" "25" "LASSO" 0
"time.user.child" "10" "15" "25" "LASSO" NA
"time.sys.child" "10" "15" "25" "LASSO" NA
"cv.iters" "10" "15" "25" "LASSO" NA
"cv.time.user.self" "10" "15" "25" "LASSO" 0.00410000000003492
"cv.time.sys.self" "10" "15" "25" "LASSO" 0
"cv.time.elapsed" "10" "15" "25" "LASSO" 0.00339999999792781
"cv.time.user.child" "10" "15" "25" "LASSO" NA
"cv.time.sys.child" "10" "15" "25" "LASSO" NA
"cv.all.time.user.self" "10" "15" "25" "LASSO" 0.410000000003492
"cv.all.time.sys.self" "10" "15" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "15" "25" "LASSO" 0.339999999792781
"cv.all.time.user.child" "10" "15" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "15" "25" "LASSO" NA
"n.cv.par" "10" "15" "25" "LASSO" 20
"lambda" "3" "16" "25" "LASSO" 0
"lambdar0" "3" "16" "25" "LASSO" 0
"kappa" "3" "16" "25" "LASSO" 0
"condnum" "3" "16" "25" "LASSO" 28.0670041221691
"EL" "3" "16" "25" "LASSO" 0.0469302571068084
"RMSE" "3" "16" "25" "LASSO" 0.00226278988503007
"F1" "3" "16" "25" "LASSO" 1
"eTPR" "3" "16" "25" "LASSO" 1
"eTNR" "3" "16" "25" "LASSO" 1
"ePPV" "3" "16" "25" "LASSO" 1
"d" "3" "16" "25" "LASSO" 0.23
"iters" "3" "16" "25" "LASSO" 11
"time.user.self" "3" "16" "25" "LASSO" 0
"time.sys.self" "3" "16" "25" "LASSO" 0
"time.elapsed" "3" "16" "25" "LASSO" 0.0299999999988358
"time.user.child" "3" "16" "25" "LASSO" NA
"time.sys.child" "3" "16" "25" "LASSO" NA
"cv.iters" "3" "16" "25" "LASSO" NA
"cv.time.user.self" "3" "16" "25" "LASSO" 0.00619999999999891
"cv.time.sys.self" "3" "16" "25" "LASSO" 0
"cv.time.elapsed" "3" "16" "25" "LASSO" 0.00599999999947613
"cv.time.user.child" "3" "16" "25" "LASSO" NA
"cv.time.sys.child" "3" "16" "25" "LASSO" NA
"cv.all.time.user.self" "3" "16" "25" "LASSO" 0.619999999999891
"cv.all.time.sys.self" "3" "16" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "16" "25" "LASSO" 0.599999999947613
"cv.all.time.user.child" "3" "16" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "16" "25" "LASSO" NA
"n.cv.par" "3" "16" "25" "LASSO" 20
"lambda" "10" "16" "25" "LASSO" 0
"lambdar0" "10" "16" "25" "LASSO" 0
"kappa" "10" "16" "25" "LASSO" 0
"condnum" "10" "16" "25" "LASSO" 27.5777406373466
"EL" "10" "16" "25" "LASSO" 0.108999925665735
"RMSE" "10" "16" "25" "LASSO" 0.00514001350676408
"F1" "10" "16" "25" "LASSO" 1
"eTPR" "10" "16" "25" "LASSO" 1
"eTNR" "10" "16" "25" "LASSO" 1
"ePPV" "10" "16" "25" "LASSO" 1
"d" "10" "16" "25" "LASSO" 0.65
"iters" "10" "16" "25" "LASSO" 15
"time.user.self" "10" "16" "25" "LASSO" 0.0100000000020373
"time.sys.self" "10" "16" "25" "LASSO" 0
"time.elapsed" "10" "16" "25" "LASSO" 0.00999999995110556
"time.user.child" "10" "16" "25" "LASSO" NA
"time.sys.child" "10" "16" "25" "LASSO" NA
"cv.iters" "10" "16" "25" "LASSO" NA
"cv.time.user.self" "10" "16" "25" "LASSO" 0.00400000000001455
"cv.time.sys.self" "10" "16" "25" "LASSO" 0
"cv.time.elapsed" "10" "16" "25" "LASSO" 0.00420000000100117
"cv.time.user.child" "10" "16" "25" "LASSO" NA
"cv.time.sys.child" "10" "16" "25" "LASSO" NA
"cv.all.time.user.self" "10" "16" "25" "LASSO" 0.400000000001455
"cv.all.time.sys.self" "10" "16" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "16" "25" "LASSO" 0.420000000100117
"cv.all.time.user.child" "10" "16" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "16" "25" "LASSO" NA
"n.cv.par" "10" "16" "25" "LASSO" 20
"lambda" "3" "17" "25" "LASSO" 0
"lambdar0" "3" "17" "25" "LASSO" 0
"kappa" "3" "17" "25" "LASSO" 0
"condnum" "3" "17" "25" "LASSO" 26.4340909238463
"EL" "3" "17" "25" "LASSO" 0.046488221862873
"RMSE" "3" "17" "25" "LASSO" 0.00240595484248293
"F1" "3" "17" "25" "LASSO" 1
"eTPR" "3" "17" "25" "LASSO" 1
"eTNR" "3" "17" "25" "LASSO" 1
"ePPV" "3" "17" "25" "LASSO" 1
"d" "3" "17" "25" "LASSO" 0.23
"iters" "3" "17" "25" "LASSO" 11
"time.user.self" "3" "17" "25" "LASSO" 0.00999999999999091
"time.sys.self" "3" "17" "25" "LASSO" 0
"time.elapsed" "3" "17" "25" "LASSO" 0.0100000000093132
"time.user.child" "3" "17" "25" "LASSO" NA
"time.sys.child" "3" "17" "25" "LASSO" NA
"cv.iters" "3" "17" "25" "LASSO" NA
"cv.time.user.self" "3" "17" "25" "LASSO" 0.00519999999999754
"cv.time.sys.self" "3" "17" "25" "LASSO" 0
"cv.time.elapsed" "3" "17" "25" "LASSO" 0.0056999999989057
"cv.time.user.child" "3" "17" "25" "LASSO" NA
"cv.time.sys.child" "3" "17" "25" "LASSO" NA
"cv.all.time.user.self" "3" "17" "25" "LASSO" 0.519999999999754
"cv.all.time.sys.self" "3" "17" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "17" "25" "LASSO" 0.56999999989057
"cv.all.time.user.child" "3" "17" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "17" "25" "LASSO" NA
"n.cv.par" "3" "17" "25" "LASSO" 20
"lambda" "10" "17" "25" "LASSO" 0
"lambdar0" "10" "17" "25" "LASSO" 0
"kappa" "10" "17" "25" "LASSO" 0
"condnum" "10" "17" "25" "LASSO" 25.1952376597238
"EL" "10" "17" "25" "LASSO" 0.107859285401862
"RMSE" "10" "17" "25" "LASSO" 0.00564581268267172
"F1" "10" "17" "25" "LASSO" 1
"eTPR" "10" "17" "25" "LASSO" 1
"eTNR" "10" "17" "25" "LASSO" 1
"ePPV" "10" "17" "25" "LASSO" 1
"d" "10" "17" "25" "LASSO" 0.65
"iters" "10" "17" "25" "LASSO" 14
"time.user.self" "10" "17" "25" "LASSO" 0
"time.sys.self" "10" "17" "25" "LASSO" 0
"time.elapsed" "10" "17" "25" "LASSO" 0
"time.user.child" "10" "17" "25" "LASSO" NA
"time.sys.child" "10" "17" "25" "LASSO" NA
"cv.iters" "10" "17" "25" "LASSO" NA
"cv.time.user.self" "10" "17" "25" "LASSO" 0.0038999999997759
"cv.time.sys.self" "10" "17" "25" "LASSO" 0
"cv.time.elapsed" "10" "17" "25" "LASSO" 0.00360000000044238
"cv.time.user.child" "10" "17" "25" "LASSO" NA
"cv.time.sys.child" "10" "17" "25" "LASSO" NA
"cv.all.time.user.self" "10" "17" "25" "LASSO" 0.38999999997759
"cv.all.time.sys.self" "10" "17" "25" "LASSO" 0
"cv.all.time.elapsed" "10" "17" "25" "LASSO" 0.360000000044238
"cv.all.time.user.child" "10" "17" "25" "LASSO" NA
"cv.all.time.sys.child" "10" "17" "25" "LASSO" NA
"n.cv.par" "10" "17" "25" "LASSO" 20
"lambda" "3" "18" "25" "LASSO" 0
"lambdar0" "3" "18" "25" "LASSO" 0
"kappa" "3" "18" "25" "LASSO" 0
"condnum" "3" "18" "25" "LASSO" 26.2053115240673
"EL" "3" "18" "25" "LASSO" 0.0551042028851008
"RMSE" "3" "18" "25" "LASSO" 0.00242348394992219
"F1" "3" "18" "25" "LASSO" 1
"eTPR" "3" "18" "25" "LASSO" 1
"eTNR" "3" "18" "25" "LASSO" 1
"ePPV" "3" "18" "25" "LASSO" 1
"d" "3" "18" "25" "LASSO" 0.23
"iters" "3" "18" "25" "LASSO" 11
"time.user.self" "3" "18" "25" "LASSO" 0.0200000000002092
"time.sys.self" "3" "18" "25" "LASSO" 0
"time.elapsed" "3" "18" "25" "LASSO" 0
