"metric" "n_bands" "simulation" "n" "method" "value"
"kappa" "C" "Y" "F" "MLE" 0
"condnum" "C" "Y" "F" "MLE" 53.3099702609427
"EL" "C" "Y" "F" "MLE" 0.670885273951924
"RMSE" "C" "Y" "F" "MLE" 0.00363915498678675
"kappa" "A" "Z" "F" "MLE" 0
"condnum" "A" "Z" "F" "MLE" 53.5414092431632
"EL" "A" "Z" "F" "MLE" 0.115033352892162
"RMSE" "A" "Z" "F" "MLE" 0.000385469631976521
"kappa" "B" "Z" "F" "MLE" 0
"condnum" "B" "Z" "F" "MLE" 52.0710648404683
"EL" "B" "Z" "F" "MLE" 0.393534550586246
"RMSE" "B" "Z" "F" "MLE" 0.00219110943355221
"kappa" "C" "Z" "F" "MLE" 0
"condnum" "C" "Z" "F" "MLE" 57.9499157566669
"EL" "C" "Z" "F" "MLE" 0.627445258180543
"RMSE" "C" "Z" "F" "MLE" 0.00359161418457322
"kappa" "A" "A1" "F" "MLE" 0
"condnum" "A" "A1" "F" "MLE" 54.765379466363
"EL" "A" "A1" "F" "MLE" 0.100569014457982
"RMSE" "A" "A1" "F" "MLE" 0.000315819100911043
"kappa" "B" "A1" "F" "MLE" 0
"condnum" "B" "A1" "F" "MLE" 52.1903078181153
"EL" "B" "A1" "F" "MLE" 0.430111427207947
"RMSE" "B" "A1" "F" "MLE" 0.00232700853744633
"kappa" "C" "A1" "F" "MLE" 0
"condnum" "C" "A1" "F" "MLE" 51.9983213639557
"EL" "C" "A1" "F" "MLE" 0.670405019743377
"RMSE" "C" "A1" "F" "MLE" 0.00375061927126801
"kappa" "A" "B1" "F" "MLE" 0
"condnum" "A" "B1" "F" "MLE" 51.6912156014395
"EL" "A" "B1" "F" "MLE" 0.0893951010042358
"RMSE" "A" "B1" "F" "MLE" 0.00029410318736297
"kappa" "B" "B1" "F" "MLE" 0
"condnum" "B" "B1" "F" "MLE" 52.3399471995586
"EL" "B" "B1" "F" "MLE" 0.365903433095362
"RMSE" "B" "B1" "F" "MLE" 0.00220089842876161
"kappa" "C" "B1" "F" "MLE" 0
"condnum" "C" "B1" "F" "MLE" 52.3882276691989
"EL" "C" "B1" "F" "MLE" 0.687883402580027
"RMSE" "C" "B1" "F" "MLE" 0.0038144471918038
"kappa" "A" "C1" "F" "MLE" 0
"condnum" "A" "C1" "F" "MLE" 54.9501411016331
"EL" "A" "C1" "F" "MLE" 0.110913134357922
"RMSE" "A" "C1" "F" "MLE" 0.000369344342890195
"kappa" "B" "C1" "F" "MLE" 0
"condnum" "B" "C1" "F" "MLE" 54.6601909406536
"EL" "B" "C1" "F" "MLE" 0.348573214761927
"RMSE" "B" "C1" "F" "MLE" 0.00207686955871017
"kappa" "C" "C1" "F" "MLE" 0
"condnum" "C" "C1" "F" "MLE" 55.4753579041155
"EL" "C" "C1" "F" "MLE" 0.684818747744089
"RMSE" "C" "C1" "F" "MLE" 0.00370948468125409
"kappa" "A" "D1" "F" "MLE" 0
"condnum" "A" "D1" "F" "MLE" 47.6958508063016
"EL" "A" "D1" "F" "MLE" 0.0938513032613315
"RMSE" "A" "D1" "F" "MLE" 0.000296749443702067
"kappa" "B" "D1" "F" "MLE" 0
"condnum" "B" "D1" "F" "MLE" 52.5177935737
"EL" "B" "D1" "F" "MLE" 0.412674509661379
"RMSE" "B" "D1" "F" "MLE" 0.00223184912812468
"kappa" "C" "D1" "F" "MLE" 0
"condnum" "C" "D1" "F" "MLE" 53.7989293384533
"EL" "C" "D1" "F" "MLE" 0.629305359841439
"RMSE" "C" "D1" "F" "MLE" 0.00352789588832891
"kappa" "A" "A" "A" "RIDGE" 0.1
"condnum" "A" "A" "A" "RIDGE" 30.161683451976
"EL" "A" "A" "A" "RIDGE" 3.52551609157302
"RMSE" "A" "A" "A" "RIDGE" 0.00140665877315706
"kappa" "B" "A" "A" "RIDGE" 1.7
"condnum" "B" "A" "A" "RIDGE" 10.2109382215423
"EL" "B" "A" "A" "RIDGE" 13.4591693481898
"RMSE" "B" "A" "A" "RIDGE" 0.010525542447403
"kappa" "C" "A" "A" "RIDGE" 3
"condnum" "C" "A" "A" "RIDGE" 10.0169483483742
"EL" "C" "A" "A" "RIDGE" 26.5904606053264
"RMSE" "C" "A" "A" "RIDGE" 0.01826378685279
"kappa" "A" "B" "A" "RIDGE" 0.1
"condnum" "A" "B" "A" "RIDGE" 33.2299401515704
"EL" "A" "B" "A" "RIDGE" 2.87271563254409
"RMSE" "A" "B" "A" "RIDGE" 0.00140114425879233
"kappa" "B" "B" "A" "RIDGE" 1.9
"condnum" "B" "B" "A" "RIDGE" 10.076385720311
"EL" "B" "B" "A" "RIDGE" 15.3748073187592
"RMSE" "B" "B" "A" "RIDGE" 0.0124926541645002
"kappa" "C" "B" "A" "RIDGE" 3
"condnum" "C" "B" "A" "RIDGE" 10.8360180687533
"EL" "C" "B" "A" "RIDGE" 27.2642002081943
"RMSE" "C" "B" "A" "RIDGE" 0.0199073816546079
"kappa" "A" "C" "A" "RIDGE" 0.1
"condnum" "A" "C" "A" "RIDGE" 33.748213385381
"EL" "A" "C" "A" "RIDGE" 3.16311631577024
"RMSE" "A" "C" "A" "RIDGE" 0.00143632469706974
"kappa" "B" "C" "A" "RIDGE" 1.9
"condnum" "B" "C" "A" "RIDGE" 9.76665324443659
"EL" "B" "C" "A" "RIDGE" 13.5145407070898
"RMSE" "B" "C" "A" "RIDGE" 0.0111496251732634
"kappa" "C" "C" "A" "RIDGE" 3
"condnum" "C" "C" "A" "RIDGE" 11.1461451942506
"EL" "C" "C" "A" "RIDGE" 28.0606622177593
"RMSE" "C" "C" "A" "RIDGE" 0.0191227578794163
"kappa" "A" "D" "A" "RIDGE" 0.1
"condnum" "A" "D" "A" "RIDGE" 33.1965636698853
"EL" "A" "D" "A" "RIDGE" 3.32942555314291
"RMSE" "A" "D" "A" "RIDGE" 0.00168315025115147
"kappa" "B" "D" "A" "RIDGE" 1.7
"condnum" "B" "D" "A" "RIDGE" 11.0986985757464
"EL" "B" "D" "A" "RIDGE" 15.2584158939222
"RMSE" "B" "D" "A" "RIDGE" 0.0119500388543488
"kappa" "C" "D" "A" "RIDGE" 3
"condnum" "C" "D" "A" "RIDGE" 9.25580612881283
"EL" "C" "D" "A" "RIDGE" 26.4801516293594
"RMSE" "C" "D" "A" "RIDGE" 0.0170652482734586
"kappa" "A" "E" "A" "RIDGE" 0.1
"condnum" "A" "E" "A" "RIDGE" 32.5770891882335
"EL" "A" "E" "A" "RIDGE" 3.42213229600311
"RMSE" "A" "E" "A" "RIDGE" 0.00146431101325371
"kappa" "B" "E" "A" "RIDGE" 1.6
"condnum" "B" "E" "A" "RIDGE" 12.2697410713489
"EL" "B" "E" "A" "RIDGE" 14.2494402166946
"RMSE" "B" "E" "A" "RIDGE" 0.0111986727354519
"kappa" "C" "E" "A" "RIDGE" 3
"condnum" "C" "E" "A" "RIDGE" 11.040816315507
"EL" "C" "E" "A" "RIDGE" 28.0129183424526
"RMSE" "C" "E" "A" "RIDGE" 0.0187510503544487
"kappa" "A" "F" "A" "RIDGE" 0.1
"condnum" "A" "F" "A" "RIDGE" 33.1192327462737
"EL" "A" "F" "A" "RIDGE" 3.34229981783877
"RMSE" "A" "F" "A" "RIDGE" 0.00155224124240131
"kappa" "B" "F" "A" "RIDGE" 1.5
"condnum" "B" "F" "A" "RIDGE" 11.6853534414337
"EL" "B" "F" "A" "RIDGE" 12.3792716142144
"RMSE" "B" "F" "A" "RIDGE" 0.0104498379783108
"kappa" "C" "F" "A" "RIDGE" 3
"condnum" "C" "F" "A" "RIDGE" 11.4388832454135
"EL" "C" "F" "A" "RIDGE" 29.2817474271869
"RMSE" "C" "F" "A" "RIDGE" 0.021521332710103
"kappa" "A" "G" "A" "RIDGE" 0.1
"condnum" "A" "G" "A" "RIDGE" 31.393573222555
"EL" "A" "G" "A" "RIDGE" 3.96525206285174
"RMSE" "A" "G" "A" "RIDGE" 0.00158903024047616
"kappa" "B" "G" "A" "RIDGE" 1.4
"condnum" "B" "G" "A" "RIDGE" 13.3230481503493
"EL" "B" "G" "A" "RIDGE" 12.0800756429768
"RMSE" "B" "G" "A" "RIDGE" 0.0113795738686148
"kappa" "C" "G" "A" "RIDGE" 3
"condnum" "C" "G" "A" "RIDGE" 11.384308548466
"EL" "C" "G" "A" "RIDGE" 25.7229858223498
"RMSE" "C" "G" "A" "RIDGE" 0.0190804587277388
"kappa" "A" "H" "A" "RIDGE" 0.1
"condnum" "A" "H" "A" "RIDGE" 32.4465344770359
"EL" "A" "H" "A" "RIDGE" 3.40064829945491
"RMSE" "A" "H" "A" "RIDGE" 0.00153976050767922
"kappa" "B" "H" "A" "RIDGE" 1.8
"condnum" "B" "H" "A" "RIDGE" 12.7985423488953
"EL" "B" "H" "A" "RIDGE" 15.0137972825788
"RMSE" "B" "H" "A" "RIDGE" 0.0124410899506536
"kappa" "C" "H" "A" "RIDGE" 3
"condnum" "C" "H" "A" "RIDGE" 10.2529511863948
"EL" "C" "H" "A" "RIDGE" 27.0421990241871
"RMSE" "C" "H" "A" "RIDGE" 0.0186428703487303
"kappa" "A" "I" "A" "RIDGE" 0.1
"condnum" "A" "I" "A" "RIDGE" 26.9533592001402
"EL" "A" "I" "A" "RIDGE" 3.87674344749411
"RMSE" "A" "I" "A" "RIDGE" 0.00142328830026865
"kappa" "B" "I" "A" "RIDGE" 1.6
"condnum" "B" "I" "A" "RIDGE" 13.3297532787334
"EL" "B" "I" "A" "RIDGE" 12.5580666894917
"RMSE" "B" "I" "A" "RIDGE" 0.0116904493056727
"kappa" "C" "I" "A" "RIDGE" 3
"condnum" "C" "I" "A" "RIDGE" 9.90357846773661
"EL" "C" "I" "A" "RIDGE" 29.3397454315056
"RMSE" "C" "I" "A" "RIDGE" 0.0190326586701101
"kappa" "A" "J" "A" "RIDGE" 0.1
"condnum" "A" "J" "A" "RIDGE" 38.7578467683983
"EL" "A" "J" "A" "RIDGE" 2.91713446248099
"RMSE" "A" "J" "A" "RIDGE" 0.00145821243855984
"kappa" "B" "J" "A" "RIDGE" 1.8
"condnum" "B" "J" "A" "RIDGE" 11.3334793087807
"EL" "B" "J" "A" "RIDGE" 14.8120003254319
"RMSE" "B" "J" "A" "RIDGE" 0.0114789498837334
"kappa" "C" "J" "A" "RIDGE" 3
"condnum" "C" "J" "A" "RIDGE" 10.2423349828782
"EL" "C" "J" "A" "RIDGE" 27.8949425724004
"RMSE" "C" "J" "A" "RIDGE" 0.0179161792675296
"kappa" "A" "K" "A" "RIDGE" 0.1
"condnum" "A" "K" "A" "RIDGE" 32.6460243982363
"EL" "A" "K" "A" "RIDGE" 3.21896141275434
"RMSE" "A" "K" "A" "RIDGE" 0.00150989448981488
"kappa" "B" "K" "A" "RIDGE" 1.7
"condnum" "B" "K" "A" "RIDGE" 11.2483603148523
"EL" "B" "K" "A" "RIDGE" 14.2540565988576
"RMSE" "B" "K" "A" "RIDGE" 0.0110580944309301
"kappa" "C" "K" "A" "RIDGE" 3
"condnum" "C" "K" "A" "RIDGE" 11.5108432933514
"EL" "C" "K" "A" "RIDGE" 29.0912039400713
"RMSE" "C" "K" "A" "RIDGE" 0.0213593277292406
"kappa" "A" "L" "A" "RIDGE" 0.1
"condnum" "A" "L" "A" "RIDGE" 26.7331761221779
"EL" "A" "L" "A" "RIDGE" 2.88790777455232
"RMSE" "A" "L" "A" "RIDGE" 0.00117694746409988
"kappa" "B" "L" "A" "RIDGE" 2
"condnum" "B" "L" "A" "RIDGE" 9.72268552932758
"EL" "B" "L" "A" "RIDGE" 16.6837764572911
"RMSE" "B" "L" "A" "RIDGE" 0.0119534569633814
"kappa" "C" "L" "A" "RIDGE" 3
"condnum" "C" "L" "A" "RIDGE" 11.0367287601027
"EL" "C" "L" "A" "RIDGE" 27.4941638003141
"RMSE" "C" "L" "A" "RIDGE" 0.0183852129995915
"kappa" "A" "M" "A" "RIDGE" 0.1
"condnum" "A" "M" "A" "RIDGE" 34.2339730814515
"EL" "A" "M" "A" "RIDGE" 3.92072848800162
"RMSE" "A" "M" "A" "RIDGE" 0.00182449516312043
"kappa" "B" "M" "A" "RIDGE" 1.7
"condnum" "B" "M" "A" "RIDGE" 10.1640882222122
"EL" "B" "M" "A" "RIDGE" 12.237145729924
"RMSE" "B" "M" "A" "RIDGE" 0.0104244842873912
"kappa" "C" "M" "A" "RIDGE" 2.8
"condnum" "C" "M" "A" "RIDGE" 10.9197884265738
"EL" "C" "M" "A" "RIDGE" 26.1799167522816
"RMSE" "C" "M" "A" "RIDGE" 0.0186142367631791
"kappa" "A" "N" "A" "RIDGE" 0.1
"condnum" "A" "N" "A" "RIDGE" 35.8159701525383
"EL" "A" "N" "A" "RIDGE" 2.66875699582003
"RMSE" "A" "N" "A" "RIDGE" 0.00143178269677146
"kappa" "B" "N" "A" "RIDGE" 1.6
"condnum" "B" "N" "A" "RIDGE" 13.2329623477239
"EL" "B" "N" "A" "RIDGE" 11.8511835693851
"RMSE" "B" "N" "A" "RIDGE" 0.0108464796145891
"kappa" "C" "N" "A" "RIDGE" 3
"condnum" "C" "N" "A" "RIDGE" 12.1801396141885
"EL" "C" "N" "A" "RIDGE" 26.0651269855202
"RMSE" "C" "N" "A" "RIDGE" 0.0192979515298029
"kappa" "A" "O" "A" "RIDGE" 0.1
"condnum" "A" "O" "A" "RIDGE" 28.4379125703129
"EL" "A" "O" "A" "RIDGE" 3.52123378599094
"RMSE" "A" "O" "A" "RIDGE" 0.00143100453412991
"kappa" "B" "O" "A" "RIDGE" 1.6
"condnum" "B" "O" "A" "RIDGE" 12.1827675162532
"EL" "B" "O" "A" "RIDGE" 12.2725631628769
"RMSE" "B" "O" "A" "RIDGE" 0.010622250070678
"kappa" "C" "O" "A" "RIDGE" 3
"condnum" "C" "O" "A" "RIDGE" 10.3079107241327
"EL" "C" "O" "A" "RIDGE" 28.3293430935724
"RMSE" "C" "O" "A" "RIDGE" 0.018986978961451
"kappa" "A" "P" "A" "RIDGE" 0.1
"condnum" "A" "P" "A" "RIDGE" 39.2106721945519
"EL" "A" "P" "A" "RIDGE" 3.08181025460673
"RMSE" "A" "P" "A" "RIDGE" 0.00156508721879768
"kappa" "B" "P" "A" "RIDGE" 1.5
"condnum" "B" "P" "A" "RIDGE" 11.6347558528392
"EL" "B" "P" "A" "RIDGE" 11.1559518645577
"RMSE" "B" "P" "A" "RIDGE" 0.00970504638276074
"kappa" "C" "P" "A" "RIDGE" 3
"condnum" "C" "P" "A" "RIDGE" 10.4552787240407
"EL" "C" "P" "A" "RIDGE" 29.1346297672505
"RMSE" "C" "P" "A" "RIDGE" 0.0187887156045703
"kappa" "A" "Q" "A" "RIDGE" 0.1
"condnum" "A" "Q" "A" "RIDGE" 27.3035134053999
"EL" "A" "Q" "A" "RIDGE" 4.39757363710171
"RMSE" "A" "Q" "A" "RIDGE" 0.00166808033372372
"kappa" "B" "Q" "A" "RIDGE" 1.8
"condnum" "B" "Q" "A" "RIDGE" 11.1960005114297
"EL" "B" "Q" "A" "RIDGE" 14.9081302112789
"RMSE" "B" "Q" "A" "RIDGE" 0.012648667508115
"kappa" "C" "Q" "A" "RIDGE" 3
"condnum" "C" "Q" "A" "RIDGE" 11.082836495784
"EL" "C" "Q" "A" "RIDGE" 28.7749919449263
"RMSE" "C" "Q" "A" "RIDGE" 0.0212400890703836
"kappa" "A" "R" "A" "RIDGE" 0.1
"condnum" "A" "R" "A" "RIDGE" 35.064399218697
"EL" "A" "R" "A" "RIDGE" 3.64924461210143
"RMSE" "A" "R" "A" "RIDGE" 0.00182804609477424
"kappa" "B" "R" "A" "RIDGE" 1.9
"condnum" "B" "R" "A" "RIDGE" 10.9080698195124
"EL" "B" "R" "A" "RIDGE" 15.0848315264392
"RMSE" "B" "R" "A" "RIDGE" 0.0121280518242942
"kappa" "C" "R" "A" "RIDGE" 3
"condnum" "C" "R" "A" "RIDGE" 10.7715220057289
"EL" "C" "R" "A" "RIDGE" 29.165134451888
"RMSE" "C" "R" "A" "RIDGE" 0.0198152358999029
"kappa" "A" "S" "A" "RIDGE" 0.1
"condnum" "A" "S" "A" "RIDGE" 31.8537330031765
"EL" "A" "S" "A" "RIDGE" 3.15257058108899
"RMSE" "A" "S" "A" "RIDGE" 0.00150994767110074
"kappa" "B" "S" "A" "RIDGE" 1.8
"condnum" "B" "S" "A" "RIDGE" 9.91951437115494
"EL" "B" "S" "A" "RIDGE" 14.3814422286149
"RMSE" "B" "S" "A" "RIDGE" 0.0110187357393711
"kappa" "C" "S" "A" "RIDGE" 3
"condnum" "C" "S" "A" "RIDGE" 10.548685228704
"EL" "C" "S" "A" "RIDGE" 28.3601782209411
"RMSE" "C" "S" "A" "RIDGE" 0.0190376005169574
"kappa" "A" "T" "A" "RIDGE" 0.1
"condnum" "A" "T" "A" "RIDGE" 32.2518930140975
"EL" "A" "T" "A" "RIDGE" 3.54334054174048
"RMSE" "A" "T" "A" "RIDGE" 0.00152785152964549
"kappa" "B" "T" "A" "RIDGE" 1.5
"condnum" "B" "T" "A" "RIDGE" 13.0383075517132
"EL" "B" "T" "A" "RIDGE" 11.293929548835
"RMSE" "B" "T" "A" "RIDGE" 0.0106374798113992
"kappa" "C" "T" "A" "RIDGE" 3
"condnum" "C" "T" "A" "RIDGE" 12.1193510630163
"EL" "C" "T" "A" "RIDGE" 28.2997086855625
"RMSE" "C" "T" "A" "RIDGE" 0.02001484947349
"kappa" "A" "U" "A" "RIDGE" 0.1
"condnum" "A" "U" "A" "RIDGE" 31.4009379478102
"EL" "A" "U" "A" "RIDGE" 3.37278027267154
"RMSE" "A" "U" "A" "RIDGE" 0.00152802177133141
"kappa" "B" "U" "A" "RIDGE" 1.7
"condnum" "B" "U" "A" "RIDGE" 11.5109076085167
"EL" "B" "U" "A" "RIDGE" 13.6798208849313
"RMSE" "B" "U" "A" "RIDGE" 0.0118841609367745
"kappa" "C" "U" "A" "RIDGE" 2.9
"condnum" "C" "U" "A" "RIDGE" 10.936247465152
"EL" "C" "U" "A" "RIDGE" 26.4705610785443
"RMSE" "C" "U" "A" "RIDGE" 0.0181707021456377
"kappa" "A" "V" "A" "RIDGE" 0.1
"condnum" "A" "V" "A" "RIDGE" 32.4419130603665
"EL" "A" "V" "A" "RIDGE" 3.3158687437168
"RMSE" "A" "V" "A" "RIDGE" 0.0013386937520618
"kappa" "B" "V" "A" "RIDGE" 1.6
"condnum" "B" "V" "A" "RIDGE" 12.2490236935897
"EL" "B" "V" "A" "RIDGE" 13.3546737259796
"RMSE" "B" "V" "A" "RIDGE" 0.0114328309439849
"kappa" "C" "V" "A" "RIDGE" 3
"condnum" "C" "V" "A" "RIDGE" 10.484456851716
"EL" "C" "V" "A" "RIDGE" 27.5402697305071
"RMSE" "C" "V" "A" "RIDGE" 0.018964088374765
"kappa" "A" "W" "A" "RIDGE" 0.1
"condnum" "A" "W" "A" "RIDGE" 30.6540069668553
"EL" "A" "W" "A" "RIDGE" 3.06476261192907
"RMSE" "A" "W" "A" "RIDGE" 0.00142032610511702
"kappa" "B" "W" "A" "RIDGE" 1.8
"condnum" "B" "W" "A" "RIDGE" 10.1125801863125
"EL" "B" "W" "A" "RIDGE" 13.3932331328185
"RMSE" "B" "W" "A" "RIDGE" 0.0105725581624855
"kappa" "C" "W" "A" "RIDGE" 3
"condnum" "C" "W" "A" "RIDGE" 12.1069081635271
"EL" "C" "W" "A" "RIDGE" 28.9286808530866
"RMSE" "C" "W" "A" "RIDGE" 0.0210397539394188
"kappa" "A" "X" "A" "RIDGE" 0.1
"condnum" "A" "X" "A" "RIDGE" 30.7911864099136
"EL" "A" "X" "A" "RIDGE" 4.21653283367051
"RMSE" "A" "X" "A" "RIDGE" 0.00156427281407186
"kappa" "B" "X" "A" "RIDGE" 1.7
"condnum" "B" "X" "A" "RIDGE" 13.4639555902742
"EL" "B" "X" "A" "RIDGE" 13.8360982081101
"RMSE" "B" "X" "A" "RIDGE" 0.0118974254535342
"kappa" "C" "X" "A" "RIDGE" 3
"condnum" "C" "X" "A" "RIDGE" 11.2635655610579
"EL" "C" "X" "A" "RIDGE" 27.5140231959545
"RMSE" "C" "X" "A" "RIDGE" 0.0194970966296235
"kappa" "A" "Y" "A" "RIDGE" 0.1
"condnum" "A" "Y" "A" "RIDGE" 35.7089380339645
"EL" "A" "Y" "A" "RIDGE" 3.5373600942435
"RMSE" "A" "Y" "A" "RIDGE" 0.00159355347601369
"kappa" "B" "Y" "A" "RIDGE" 1.6
"condnum" "B" "Y" "A" "RIDGE" 11.257725532284
"EL" "B" "Y" "A" "RIDGE" 12.903191870254
"RMSE" "B" "Y" "A" "RIDGE" 0.0111015853748019
"kappa" "C" "Y" "A" "RIDGE" 3
"condnum" "C" "Y" "A" "RIDGE" 10.9355736868828
"EL" "C" "Y" "A" "RIDGE" 26.1117608914323
"RMSE" "C" "Y" "A" "RIDGE" 0.0195735213943391
"kappa" "A" "Z" "A" "RIDGE" 0.1
"condnum" "A" "Z" "A" "RIDGE" 26.5739416745578
"EL" "A" "Z" "A" "RIDGE" 3.34634316545788
"RMSE" "A" "Z" "A" "RIDGE" 0.00128778395365861
"kappa" "B" "Z" "A" "RIDGE" 1.7
"condnum" "B" "Z" "A" "RIDGE" 10.5042114270097
"EL" "B" "Z" "A" "RIDGE" 13.5394690186631
"RMSE" "B" "Z" "A" "RIDGE" 0.0112887052996326
"kappa" "C" "Z" "A" "RIDGE" 3
"condnum" "C" "Z" "A" "RIDGE" 10.1084383296189
"EL" "C" "Z" "A" "RIDGE" 26.6671276882421
"RMSE" "C" "Z" "A" "RIDGE" 0.0179207654678076
"kappa" "A" "A1" "A" "RIDGE" 0.1
"condnum" "A" "A1" "A" "RIDGE" 34.2797282069957
"EL" "A" "A1" "A" "RIDGE" 3.33811770474876
"RMSE" "A" "A1" "A" "RIDGE" 0.00164915939584936
"kappa" "B" "A1" "A" "RIDGE" 1.8
"condnum" "B" "A1" "A" "RIDGE" 11.7657676554188
"EL" "B" "A1" "A" "RIDGE" 13.44955377274
"RMSE" "B" "A1" "A" "RIDGE" 0.0116863570316687
"kappa" "C" "A1" "A" "RIDGE" 3
"condnum" "C" "A1" "A" "RIDGE" 10.6630727023792
"EL" "C" "A1" "A" "RIDGE" 26.315847817292
"RMSE" "C" "A1" "A" "RIDGE" 0.0187037874743122
"kappa" "A" "B1" "A" "RIDGE" 0.1
"condnum" "A" "B1" "A" "RIDGE" 34.5796111990192
"EL" "A" "B1" "A" "RIDGE" 3.41870196872293
"RMSE" "A" "B1" "A" "RIDGE" 0.00161991824773072
"kappa" "B" "B1" "A" "RIDGE" 1.7
"condnum" "B" "B1" "A" "RIDGE" 10.3830641326707
"EL" "B" "B1" "A" "RIDGE" 13.5435345375883
"RMSE" "B" "B1" "A" "RIDGE" 0.0108722065622461
"kappa" "C" "B1" "A" "RIDGE" 3
"condnum" "C" "B1" "A" "RIDGE" 11.7435783907554
"EL" "C" "B1" "A" "RIDGE" 29.1487262847741
"RMSE" "C" "B1" "A" "RIDGE" 0.0200358661915062
"kappa" "A" "C1" "A" "RIDGE" 0.1
"condnum" "A" "C1" "A" "RIDGE" 32.8914460416292
"EL" "A" "C1" "A" "RIDGE" 3.32136848192808
"RMSE" "A" "C1" "A" "RIDGE" 0.00163234927543513
"kappa" "B" "C1" "A" "RIDGE" 1.8
"condnum" "B" "C1" "A" "RIDGE" 10.3317255342184
"EL" "B" "C1" "A" "RIDGE" 14.6169161374612
"RMSE" "B" "C1" "A" "RIDGE" 0.0110303597551171
"kappa" "C" "C1" "A" "RIDGE" 3
"condnum" "C" "C1" "A" "RIDGE" 12.2701427206107
"EL" "C" "C1" "A" "RIDGE" 28.4721866491141
"RMSE" "C" "C1" "A" "RIDGE" 0.0199604666155152
"kappa" "A" "D1" "A" "RIDGE" 0.1
"condnum" "A" "D1" "A" "RIDGE" 39.8045936834424
"EL" "A" "D1" "A" "RIDGE" 3.48356447997624
"RMSE" "A" "D1" "A" "RIDGE" 0.00157773445104866
"kappa" "B" "D1" "A" "RIDGE" 1.8
"condnum" "B" "D1" "A" "RIDGE" 10.8748472721179
"EL" "B" "D1" "A" "RIDGE" 13.352067433114
"RMSE" "B" "D1" "A" "RIDGE" 0.0112046918673753
"kappa" "C" "D1" "A" "RIDGE" 3
"condnum" "C" "D1" "A" "RIDGE" 11.6082272159115
"EL" "C" "D1" "A" "RIDGE" 27.0809321757494
"RMSE" "C" "D1" "A" "RIDGE" 0.0193984283702175
"kappa" "A" "A" "B" "RIDGE" 0
"condnum" "A" "A" "B" "RIDGE" 73.41373141017
"EL" "A" "A" "B" "RIDGE" 1.30681794764988
"RMSE" "A" "A" "B" "RIDGE" 0.00109233196530466
"kappa" "B" "A" "B" "RIDGE" 1.03448275862069
"condnum" "B" "A" "B" "RIDGE" 14.2517673291564
"EL" "B" "A" "B" "RIDGE" 7.3880241221981
"RMSE" "B" "A" "B" "RIDGE" 0.00814475545398697
"kappa" "C" "A" "B" "RIDGE" 2.06896551724138
"condnum" "C" "A" "B" "RIDGE" 12.351615578072
"EL" "C" "A" "B" "RIDGE" 17.0929204286135
"RMSE" "C" "A" "B" "RIDGE" 0.0148119572279252
"kappa" "A" "B" "B" "RIDGE" 0
"condnum" "A" "B" "B" "RIDGE" 65.141084671455
"EL" "A" "B" "B" "RIDGE" 1.13971693632162
"RMSE" "A" "B" "B" "RIDGE" 0.000994359504912054
"kappa" "B" "B" "B" "RIDGE" 0.931034482758621
"condnum" "B" "B" "B" "RIDGE" 15.2700534901288
"EL" "B" "B" "B" "RIDGE" 7.10935303817909
"RMSE" "B" "B" "B" "RIDGE" 0.00853836994960228
"kappa" "C" "B" "B" "RIDGE" 2.27586206896552
"condnum" "C" "B" "B" "RIDGE" 11.5123544622838
"EL" "C" "B" "B" "RIDGE" 18.368831442759
"RMSE" "C" "B" "B" "RIDGE" 0.0156423976103584
"kappa" "A" "C" "B" "RIDGE" 0
"condnum" "A" "C" "B" "RIDGE" 83.2611808298151
"EL" "A" "C" "B" "RIDGE" 1.60907407406533
"RMSE" "A" "C" "B" "RIDGE" 0.00126887016324351
"kappa" "B" "C" "B" "RIDGE" 1.13793103448276
"condnum" "B" "C" "B" "RIDGE" 14.534872663752
"EL" "B" "C" "B" "RIDGE" 7.56419216968879
"RMSE" "B" "C" "B" "RIDGE" 0.00861541286325843
"kappa" "C" "C" "B" "RIDGE" 2.37931034482759
"condnum" "C" "C" "B" "RIDGE" 9.92180989988408
"EL" "C" "C" "B" "RIDGE" 19.7167339679161
"RMSE" "C" "C" "B" "RIDGE" 0.0141693944294193
"kappa" "A" "D" "B" "RIDGE" 0
"condnum" "A" "D" "B" "RIDGE" 75.4335044622474
"EL" "A" "D" "B" "RIDGE" 1.43008705966865
"RMSE" "A" "D" "B" "RIDGE" 0.00138129312438368
"kappa" "B" "D" "B" "RIDGE" 1.03448275862069
"condnum" "B" "D" "B" "RIDGE" 14.3181128910163
"EL" "B" "D" "B" "RIDGE" 8.02318172297126
"RMSE" "B" "D" "B" "RIDGE" 0.00848051994834947
"kappa" "C" "D" "B" "RIDGE" 2.17241379310345
"condnum" "C" "D" "B" "RIDGE" 11.2819753857977
"EL" "C" "D" "B" "RIDGE" 17.2643405127547
"RMSE" "C" "D" "B" "RIDGE" 0.01352919555144
"kappa" "A" "E" "B" "RIDGE" 0
"condnum" "A" "E" "B" "RIDGE" 58.7821898088723
"EL" "A" "E" "B" "RIDGE" 1.52542853669673
"RMSE" "A" "E" "B" "RIDGE" 0.00109172214757057
"kappa" "B" "E" "B" "RIDGE" 1.03448275862069
"condnum" "B" "E" "B" "RIDGE" 14.5681451103431
"EL" "B" "E" "B" "RIDGE" 7.29234606156216
"RMSE" "B" "E" "B" "RIDGE" 0.00778956227721469
